keys,en,pt_BR
ACT_6_20.17,"Same thing in [i]Hindarav[/i] and even, [i]Terro[/i].'",Mesma coisa em [i]Hindarav[/i] e até mesmo em [i]Terro[/i].'
ACT_6_21.1,"'Captain,'","Capitão,'"
ACT_6_21.2,"I corrected,","eu a corrigi,"
ACT_6_21.3,"'I am a Captain,","'sou um Capitão,"
ACT_6_21.4,"and yes, I do wish my death will be painful, because that is what I deserve now.","e sim, eu realmente espero que minha morte seja dolorosa, porque é isso o que eu mereço agora."
ACT_6_21.5,I can cry all day to various who...',Eu posso chorar o dia inteiro a várias vagab...'
ACT_6_21.6,"I almost said the word that I hated the most in this world,","Eu quase disse a palavra que mais odeio nesse mundo,"
ACT_6_21.7,'...comfort women.,'... Mulheres de conforto.
ACT_6_21.8,"They can all tell me that it is okay, that there is more life to live.","Elas todas podem me dizer que está tudo bem, que há mais vida para se viver."
ACT_6_21.9,"They can tell me all day that I am a good guy in a bad situation, having to do things that I do not wish to do.","Elas podem me dizer o dia todo que eu sou um homem bom em uma situação ruim, tendo que fazer coisas que eu não desejo fazer."
ACT_6_21.10,"That my soul is pure or something because I inherently did not wish to make anyone suffer or some crap, that I am redeemable and what fucking not.","Que minha alma é pura ou algo assim porque eu inerentemente não desejava fazer ninguém sofrer ou alguma bosta desse tipo, que eu sou redimível e sei lá mais o que."
ACT_6_21.11,"But the thing is, blood has been spilled by my hands.","Mas a verdade é, sangue fora derramado pelas minhas mãos."
ACT_6_21.12,Suffering has been caused through me.,Sofrimento fora causado através de mim.
ACT_6_21.13,"Whether willingly or unwillingly,","Seja voluntária ou involuntariamente,"
ACT_6_21.14,I have been a participant in it...,eu fui um participante...
ACT_6_21.15,not even a FUCKING observer,Nem mesmo a PORRA de um observador
ACT_6_21.16,but a participant.,mas um participante.
ACT_6_21.17,"You might not know just from watching the news, but there were more student union leaders than one believes.","Você pode não saber só de assistir às notícias, mas havia mais líderes de sindicatos estudantis do que as pessoas acreditam."
ACT_6_21.18,"Unfortunately, all of them lay beneath some fucking grave in an unnamed and unmarked forest somewhere in [i]Ufana[/i],","Infelizmente, todos eles jazem sob alguma porra de lápide em uma floresta sem nome ou identificação em algum lugar de [i]Ufana[/i],"
ACT_6_21.19,sixteen or twenty feet deep.,há cinco ou seis metros de profundidade.
ACT_6_21.20,"One of them was even pregnant,","Uma delas até mesmo estava grávida,"
ACT_6_21.21,gave birth as she was shot.,deu à luz quando atiraram nela.
ACT_6_21.22,"The baby was obviously a fucking still born, I wish life was like the fantasies of a mythology","O bebê obviamente era a porra de um natimorto, eu queria que a vida fosse como as fantasias de uma mitologia"
ACT_6_21.23,"or a bloody [i]Hindarav[/i] manga,","ou um maldito mangá [i]Hindarav[/i],"
ACT_6_21.24,"but no,","mas não,"
ACT_6_21.25,the baby just flopped itself to the ground.,o bebê só escorregou para o chão.
ACT_6_21.26,No fucking life in him.,Sem porra de vida nenhuma.
ACT_6_21.27,"We meant to bury them from the start,","Nós iríamos enterrá-los desde o começo,"
ACT_6_21.28,"but after that baby incident,","mas depois do incidente do bebê,"
ACT_6_21.29,"one of the soldiers,","um dos soldados,"
ACT_6_21.30,"against my orders, called a priest, and had the place...","contra as minhas ordens chamou um padre, e pediu para que o lugar fosse..."
ACT_6_21.31,HEHE...,HEHE...
ACT_6_21.32,purified.',Purificado.'
ACT_6_22.1,"'So,","'Então,"
ACT_6_22.2,"now,","agora,"
ACT_6_22.3,"they fucking live sixteen feet under,","eles vivem cinco mestros abaixo da porra do chão,"
ACT_6_22.4,their identities lost.,suas identidades perdidas.
ACT_6_22.5,"In case they have someone they loved,","Caso eles tivessem alguém que amassem,"
ACT_6_22.6,they will never find any answer.,nunca iriam encontrar nenhuma resposta.
ACT_6_22.7,Who were they?,Quem eram?
ACT_6_22.8,What were they?,O que eram?
ACT_6_22.9,What was their favorite song?,Qual será sua música favorita?
ACT_6_22.10,Favorite flavor of ice-cream?,Sabor favorito de sorvete?
ACT_6_22.11,"All will be lost to time, and no one will remember their suffering or even who they were.","Tudo será perdido no tempo, e ninguém se lembrará de seu sofrimento ou mesmo de quem eram."
ACT_6_22.12,"Thousands of years will pass by,","Milhares de anos se passarão,"
ACT_6_22.13,"contradictions will lead facts to becoming fiction,","contradições farão com que fatos de tornem ficção,"
ACT_6_22.14,"a fiction that will be modified for the convenience of some artist and will become a myth,","uma ficção que será modificada para a conveniência de algum artista e se tornará um mito,"
ACT_6_22.15,and then that myth will become a legend.,e aquele mito se tornará uma lenda.
ACT_6_22.16,"That legend then will be debated upon,","Aquela lenda então será debatida,"
ACT_6_22.17,"some coming close to what the truth may be,","alguns chegando perto do que a verdade possa ser,"
ACT_6_22.18,"and others contradicting it till last breath,","ou outros a contradizendo com todas as forças,"
ACT_6_22.19,not wishing to acknowledge that the woods of their rich pillars stand on the ground that is soaked in the blood of innocent fucking people.,não desejando aceitar que as florestas de seus ricos pilares se encontram sobre o solo que está encharcado do sangue da porra de pessoas inocentes.
ACT_6_22.20,He-he.,He-he.
ACT_6_22.21,"You know,","Sabe,"
ACT_6_22.22,"my father once said that plants of this land do not soak water,","meu pai uma vez me disse que as plantas dessa terra não absorvem água,"
ACT_6_22.23,they soak blood.,absorvem sangue.
ACT_6_22.24,My foolish child brain at that time thought that this may be the reason that,Meu tolo cérebro de criança na época pensou que essa poderia ser a razão pela qual
ACT_6_22.25,so many venus fly traps existed in this country.,tantas plantas carnívoras existem nesse país.
ACT_6_22.26,He-He.,He-He.
ACT_6_22.27,"You wanna know the worst part,",Quer saber a pior parte?
ACT_6_22.28,"I can prevent years of confusion and misery,","Eu posso impedir anos de confusão e mistério,"
ACT_6_22.29,by just giving up the actual facts...,ao simplesmente revelar os fatos reais...
ACT_6_22.30,like....,Como...
ACT_6_22.31,I...,Eu...
ACT_6_22.32,ah....,Ah...
ACT_6_22.33,"like I can give those grieving relatives not only the truth, but show them that.","Como eu posso dar àqueles parentes em luto não apenas a verdade, mas mostrá-la a eles."
ACT_6_22.34,So that the world would see from a naked photo and live dead bodies on what was done to souls whose life was cut short so men like me can grow old.,Para que o mundo visse através de uma foto e dos corpos o que havia sido feito a almas cuja vida fora cortada para que homens como eu possam envelhecer.
ACT_6_22.35,"At the risk of my life, I have the power to do so,","Pondo em risco a minha vida, eu tenho o poder de fazê-lo,"
ACT_6_22.36,"but I don't,","mas não o faço,"
ACT_6_22.37,for I know the consequences of that would be death.,pois eu sei que as consequência disso seria a morte.
ACT_6_22.38,"It’s fucking funny,","É engraçado pra caralho,"
ACT_6_22.39,"I claim to not be afraid of death outside of a few instances,","eu afirmo não ter medo da morte salvo poucas vezes,"
ACT_6_22.40,but then my body automatically keeps the fucking secrets that preserve this nerve-sucking life.,mas então meu corpo automaticamente guarda a porra dos segredos que preservam essa vida estressante.
ACT_6_22.41,"My body is full of fucking contradictions and exceptions,","Meu corpo é cheio dessas porras de contradições e exceções,"
ACT_6_22.42,"my soul is a fucking hypocrite,",minha alma é a porra de uma hipócrita
ACT_6_22.43,"and the worst part of it,","e o pior de tudo,"
ACT_6_22.44,"my mind knows all the wrongs I do and say,","minha mente sabe de todos os erros que eu faço e falo,"
ACT_6_22.45,and yet it is unable to comprehend any of them.',e ainda assim é incapaz de compreender qualquer um deles.'
ACT_6_23.1,"'Through every fucking sin, the only way out seems to be death.","'Através de cada maldito pecado, a única saída parece ser a morte."
ACT_6_23.2,"Not because I wish to escape this life, but I wish for someone to finally kill and acknowledge the fact that whatever I am protecting and moving forward was wrong, and I need to suffer for it as a result.","Não porque eu desejo escapar dessa vida, mas eu desejo que alguém finalmente me mate e reconheça que o fato de que o que quer que eu esteja protegendo e almejando é errado, e eu preciso sofrer como resultado."
ACT_6_23.3,"I wish someone would tell me that what I thought and suspected was wrong,","Eu desejo que alguém me dissesse que o que eu penso e suspeito está errado,"
ACT_6_23.4,is fucking wrong!,errado pra caralho!
ACT_6_23.5,And that for doing it I must be punished.,E por fazê-lo eu mereço ser punido.
ACT_6_23.6,"Because the more time goes by, I keep getting sucked deeper and deeper into this madness,","Porque quanto mais o tempo passa, mais inserido nessa loucura eu fico,"
ACT_6_23.7,where violence seems to bring everyone peace.,onde a violência parece trazer a paz a todos.
ACT_6_23.8,This fake peace producing people who are ignorant to that violence –,Essa falsa paz produzindo pessoas que são ignorantes àquela violência --
ACT_6_23.9,"denying it every fucking day seems to produce new strength in them,","negando-a toda merda de dia parece dar-lhes novas forças,"
ACT_6_23.10,"and worst of all, taking the freedom away from other people...","e o pior de tudo, tomando a liberdade de outras pessoas..."
ACT_6_23.11,other human fucking beings....,Outros seres humanos...
ACT_6_23.12,making them slaves and say that you fucking freed them....,Tornando-os escravos e dizendo que você dera-lhes a liberdade...
ACT_6_23.13,IT SEEMS TO BE FUCKING NORMAL.,ESSA PORRA PARECE SER NORMAL.
ACT_6_23.14,IT IS JUST.,É JUSTA.
ACT_6_23.15,SOME EVEN CALL IT FUCKING JUSTICE.,ALGUNS ATÉ A CHAMAM DE JUSTIÇA.
ACT_6_23.16,"You know, the justice where we are draining out all the soul from a once functioning body and turning them into just walking wooden dolls, taking away their once proud identity, and making them merge into a unification by force, a unification that doesn't even profit them for all that will happen to them is the continuation of years suffering, just when they were beginning to recover from their previous years of suffering by the hands of their sufferers, that ironically among many, also include the fuckers who pretend to liberate them from a pain that was actually a relief, and now that relief is termed pain and pain termed relief, the independent vocabulary of those people are gone, and now they are hollowed and chewed out until their 'liberators' have no more use for them.","Sabe, a justiça onde estamos drenando toda a alma de um corpo outrora funcional e transformando-o em bonecas de madeira ambulante, tomando sua outrora orgulhosa identidade, e fazendo-os se mesclarem em uma unificação à força, uma unificação que nem mesmo os beneficia pois tudo o que vai acontecer é a continuação de anos de sofrimento, assim que eles começavam a se recuperar de seus anos anteriores de sofrimento pelas mãos de seus abusadores, que ironicamente entre muitos, também inclui os merdas que fingiam salvá-los de uma dor que na verdade era um alívio, e agora esse alívio é chamado de dor e a dor de alívio, o vocabulário independente dessas pessoas se fora, e agora elas são esvaziadas e usadas até seus 'salvadores' não terem mais utilidade para elas."
ACT_6_23.17,"For after that,","Pois após isso,"
ACT_6_23.18,"it would just be them utilizing the captured land that these people spent years cultivating,","eles usam a terra capturada que essas pessoas passaram anos cultivando,"
ACT_6_23.19,"and feeding it to the top few,","e alimentado-a a seus superiores,"
ACT_6_23.20,whose fucking bellies aren't just filled yet with all the meat around the world...,cujas barrigas ainda não estão cheias com toda a carne do mundo...
ACT_6_23.21,and you wanna know the worst part...',E você quer saber a pior parte...?'
ACT_6_24.1,'I am the one holding the fucking spoon that they feed from!,'Sou eu que estou segurando a colher que os alimenta!
ACT_6_24.2,"I am no fucking tragic hero,","Eu não sou nenhuma porra de herói trágico,"
ACT_6_24.3,I am fucking villain.,eu sou a merda de um vilão.
ACT_6_24.4,I am no one to feel sorry for.,Não sou alguém que merece pena.
ACT_6_24.5,I....,Eu...
ACT_6_24.6,I do not...',Eu não...'
ACT_6_24.7,"At this point,","A essa altura,"
ACT_6_24.8,"not knowing what I was doing or saying,","sem saber o que estava fazendo ou dizendo,"
ACT_6_24.9,"my hands were coming around in a tight-lock around my neck,","minhas mãos se fecharam firmemente ao redor do meu pescoço,"
ACT_6_24.10,even my body wished to choke the life out of me.,até mesmo meu corpo desejava arrancar a vida de mim.
ACT_6_24.11,"'Nobody has ever died from choking themselves by their own hands, if you wish to kill yourself try hanging from your own tie in your own fucking house, not in my shit-hole,'","'Ninguém nunca morrer se enforcando, se você quiser se matar, tenta se enforcar com sua própria gravara na porra da sua casa, não no meu barraco,'"
ACT_6_24.12,"her voice was straight and to the point, she wasn't lying about being only dizzy for a while.","sua voz era direta e foi direto ao ponto, elas não estava mentindo sobre ficar tonta apenas por um momento."
ACT_6_24.13,"The way she spoke, it didn't even feel like she had just taken drugs.","Pela maneira como falava, nem parecia que ela havia usado drogas."
ACT_6_24.14,"In fact, it felt like I was the one who was high.","Na verdade, eu sentia como se eu estivesse chapado."
ACT_6_24.15,"After all, it was my eyes that were red from crying,","Afinal de contas, eram meus olhos que estavam vermelhos de tanto chorar,"
ACT_6_24.16,"my breath that was losing its rhythm,","minha respiração que estava sem ritmo,"
ACT_6_24.17,and my brain that was melting away from the senses of logic.,e meu cérebro que estava derretendo e perdendo a lógica.
ACT_6_25.1,"'So-sorry,'","'De-desculpe,'"
ACT_6_25.2,"my hands relaxed, and suddenly she interlocked hers with mine.","minhas mãos relaxaram, e repentinamente ela entrelaçou as suas nas minhas."
ACT_6_25.3,"'This will cost extra, but then you have the discount for serving the nation.","'Isso vai custar mais, mas você tem o desconto por servir à nação."
ACT_6_25.4,100% fucking discount.,Um desconto de 100%.
ACT_6_25.5,"So, let's say if you were a regular one, not in a fucking police, army, or any other government uniform, just to say, holding your hand while you go full mental would've cost extra,'","Então, vamos dizer que se você fosse um cliente normal, sem estar com a porra de um uniforme da polícia, exército, ou de outra instituição governamental, só pra deixar claro, segurar sua mão enquanto você surta iria te custar um extra,'"
ACT_6_25.6,"she started stroking my hair and then letting go of that hateful tone that has suddenly burst out of her not long ago, she put back on that pretend loving voice of her and said,","ela começou a acariciar meus cabelos e então deixando para trás aquele tom raivoso que explodira dela há pouco tempo atrás, ela voltou a usar aquela voz amorosa de mentira e disse,"
ACT_6_25.7,"'Anyway, go back to the girl.","'Enfim, volte à garota."
ACT_6_25.8,"Not gonna lie, as much and as frequently you lose the plot in your incoherent rambling,","Não vou mentir, mesmo com você perdendo o foco sempre com suas reclamações incoerentes,"
ACT_6_25.9,they always seem to be interesting stories that I both wish-and-not-wish to know.,elas sempre parecem ser histórias interessantes que eu quero-e-não-quero saber.
ACT_6_25.10,"I am not the curious type, that was a trait in someone I knew long ago,","Não sou do tipo curiosa, isso era um traço de alguém que conheci há muito tempo,"
ACT_6_25.11,"but I still wish to know what’s the deal with the girl and that bloody friend of yours,","mas eu ainda quero saber o que houve com a garota e aquele merda do seu amigo,"
ACT_6_25.12,"so let's resume,'","então vamos voltar,'"
ACT_6_25.13,"she came real close to my ears and whispered,","ela chegou muito perto do meu ouvido e sussurrou,"
ACT_6_25.14,'what happened to the girl and her mother?','O que aconteceu à garota e sua mãe?'
ACT_6_26.1,"'Well,'","'Bem,'"
ACT_6_26.2,"It was really beginning to itch at my neck at that point, I was pressing my nails against the skin so hard that I feared I may accidentally tear open my skin,","meu pescoço estava começando a coçar de verdade, eu estava pressionando as unhas contra a pele com tanta força que eu temia acidentalmente rasgar a pele,"
ACT_6_26.3,'W-we found the mother's dead body in a sewer nearby.,'N-nós encontramos o corpo da mãe em um esgoto próximo.
ACT_6_26.4,"The body had no clothes on, and her entire body was covered in scratch marks, punch marks, and the entire jaw line was broken.","O corpo não tinha roupas, e estava coberto de arranhões, hematomas, e sua mandíbula inteira estava quebrada."
ACT_6_26.5,"The gap was very small, and so her body was bent in a very weird shape and the skin was grinding against those walls.","O cano era muito pequeno, então seu corpo estava dobrado em um formato estranho e a pele estava raspando contra as paredes."
ACT_6_26.6,"When we were pulling out her dead body,","Enquanto retirávamos o cadáver,"
ACT_6_26.7,"at one point her little finger grinded so much against the walls that the skin tore apart and the bone broke in the act,","em um momento seu mindinho esfregou-se tanto contra as paredes que a pele rasgou e o osso se quebrou,"
ACT_6_26.8,and we had to fetch the finger from the sewer later on while covering it up.',e nós tivemos que pegar o dedo do esgoto mais tarde enquanto encobríamos.'
ACT_6_27.1,'Covering it up?','Encobrir?'
ACT_6_28.1,"'Yeah,","'É,"
ACT_6_28.2,"you see,","sabe,"
ACT_6_28.3,it took no big brain detective to figure out what had happened to that girl's mother.,não precisava ser muito esperto para saber o que aconteceu com a mãe daquela garota.
ACT_6_28.4,"At that time I wasn't a captain, I was just a soldier among many.","Naquela época eu não era capitão, era só um soldado entre muitos."
ACT_6_28.5,Ate the same food.,Comia a mesma comida.
ACT_6_28.6,Lived in the same bunk beds.,Vivia nos mesmos aposentos.
ACT_6_28.7,"But most of all,","Mas o mais importante,"
ACT_6_28.8,I wore the same uniform.',vestia o mesmo uniforme.'
ACT_6_29.1,"'It wasn't me that she was trying to kill,","'Não era a mim que ela estava tentando matar,"
ACT_6_29.2,it was my uniform.,era meu uniforme.
ACT_6_29.3,She was going to stab whoever wore the same dress as the one worn by the man who hurt her mother.,Ela iria esfaquear qualquer um que vestisse as mesmas roupas que o homem que matara sua mãe.
ACT_6_29.4,"For whoever had done it, was one of us.","Pois quem quer que tenha o feito, era um de nós."
ACT_6_29.5,"Nobody spoke a word then, but the way certain people in my camp acted, it was clear that they were either involved or knew who had done it.","Ninguém disse uma palavra na época, mas pela maneira como certas pessoas do meu batalhão reagiram, ficou claro que elas ou estavam envolvidas ou sabiam quem era o culpado."
ACT_6_29.6,"I never figured out who it was, but just the day after we recovered the body of the mother,","Eu nunca descobri quem era, mas no dia seguinte ao que nós recuperamos o corpo da mãe,"
ACT_6_29.7,"I received the very first assignment of my life,","eu recebi a primeira missão da minha vida,"
ACT_6_29.8,which resulted in my very first promotion.,o que resultou na minha primeira promoção.
ACT_6_29.9,And that assignment was...',E aquela missão era...'
ACT_6_30.1,'...to hush up everything.,'... Silenciar tudo.
ACT_6_30.2,"I, alongside a few of my fellow soldiers, were to make it look as if the girl and her mother never existed.","Eu, assim como alguns dos meus colegas soldados, deveríamos fazer com que a garota e sua mãe nunca tivessem existido."
ACT_6_30.3,"I was better at doing it than I expected, right now as that girl in that thought camp is just entering into her teenage years,","Eu era melhor nisso do que eu esperava, nesse exato momento enquanto aquela garota naquele campo reformatório está entrando na adolescência,"
ACT_6_30.4,she has no name or identity.,ela não tem nome ou identidade.
ACT_6_30.5,"Whatever name she speaks of will not be in the legal records,","Qualquer nome que ela escolher não entrará em registros legais,"
ACT_6_30.6,and all she will ever be known as would be,e ela só será conhecida como
ACT_6_30.7,SUBJECT NO. 231.,PACIENTE NO. 231.
ACT_6_30.8,"You know,","Sabe,"
ACT_6_30.9,"after receiving the pay raise from that job,","depois de receber o aumento por aquele trabalho,"
ACT_6_30.10,my father had patted my shoulder and said that I was finally becoming a man worthy to live my own life.,meu pai deu tapinhas nos meus ombros e me disse que eu finalmente estava me tornando um homem digno de viver minha própria vida.
ACT_6_30.11,A thing he had wanted for a long time.',Uma coisa que ele queria há muito tempo.'
ACT_6_31.1,"'Okay,'","'Certo,'"
ACT_6_31.2,"she started waving the cigarette in front of me,","ela começou a sacudir o cigarro na minha frente,"
ACT_6_31.3,"'I need to keep your concentration in check, you have a tendency to mindlessly wander.","'Preciso cuidar da sua concentração, você tem a tendência de se perceber nos assunto."
ACT_6_31.4,We need to stick to the topic.,Preciso focar no tópico.
ACT_6_31.5,So how does it correlate to that friend of yours?,Então como isso está relacionado àquele seu amigo?
ACT_6_31.6,"Again,","De novo,"
ACT_6_31.7,concentrate on the cigarette.',concentre-se no cigarro.'
ACT_6_32.1,"'So,","'Então,"
ACT_6_32.2,"you know,","sabe,"
ACT_6_32.3,"this guy and his eyes,","esse cara e seus olhos,"
ACT_6_32.4,"he has a gentle smile,","ele tem um sorriso gentil,"
ACT_6_32.5,but when his eyes get angry it is like they become creatures of their own.,mas quando seus olhos se irritam é como se tornassem criaturas próprias.
ACT_6_32.6,"I remember in training camp, I once told him that I was having doubts about this entire job.","Eu me lembro no campo de treino, uma vez eu o disse que estava tendo dúvidas sobre esse trabalho todo."
ACT_6_32.7,"I only joined the camp, because after a particular incident, my father wanted to make an honorable man out of me again.","Eu só entrei no campo porque após um incidente em particular, meu pai quis me tornar um homem honorável novamente."
ACT_6_32.8,"Not honorable to be exact, he is not a big fan of this country or its rules, but he is a man who has made his fortune here.","Não honrado para ser exato, ele não é muito fã desse país ou de suas regras, mas ele é um homem que fez fortuna aqui."
ACT_6_32.9,He knew the exact permutations and combinations one needed to follow to live a successful life here and get riches that you won't get in any other nation.,Ela sabia das permutações e combinações exatas que você precisava seguir para ter uma vida de sucesso aqui e enriquecer de maneira que você não faria em nenhuma outra nação.
ACT_6_32.10,"He wanted me to take this job because it was what was going to give me a comfortable life,","Ele queria que eu aceitasse esse trabalho porque era o que iria me dar uma vida confortável,"
ACT_6_32.11,or at least his idea of a comfortable life.',ou pelo menos a ideia dele de vida confortável.'
ACT_6_33.1,"I was reminded by the waving cigarette that I was going off-topic again, and that I needed to get back on the track,","Eu era lembrado pelo cigarro em movimento de que eu estava fugindo do assunto novamente, e que precisava voltar,"
ACT_6_33.2,"'So, I tell the guy that I don't feel like doing it. That I did not have it in me to take a life, and so this guy, I expected him to retaliate with some honorable speech on why one must serve its nation till the end of their life, but instead,","'Então, eu disse a esse cara que não sinto vontade de fazer isso. Que eu não tinha o que era necessário para acabar com uma vida, e então esse cara, eu esperava que ele fosse retaliar com algum discurso honrável sobre o por que você deve servir à sua nação até o fim da vida, mas em vez disso,"
ACT_6_33.3,"he grabbed my wrist, and twisted it.","ele agarrou meu pulso, e o torceu."
ACT_6_33.4,"I know by my build you may not think that I would be hurt by something as menial as an arm twist, but I can assure you, it was painful the way he twisted it.","Eu sei que pelo meu tamanho você pode achar que eu não iria me machucar por algo tão simples como uma chave de braço, mas eu posso garantir, a maneira como ele torceu foi dolorosa."
ACT_6_33.5,"He would dig his thumb deep in me,","Ele apertava o dedão fundo no meu pulso,"
ACT_6_33.6,"I could actually feel my nerves getting blocked, including any and all blood supply to my hand.'","eu conseguia sentir meus nervos sendo bloqueados, incluindo todo e qualquer fluxo sanguíneo para a minha mão.'"
ACT_6_34.1,'A-a-and he...','E-e-e ele...'
ACT_6_34.2,"just imagining his face was giving me terrible shivers,","apenas imaginar o seu rosto me causava calafrios terríveis,"
ACT_6_34.3,"'he looked into my eyes, and...and the weird part is...the...the.....the weird part was that his voice was still friendly. Still as if some part of him believed he was a good honest man, a gentle man, who wouldn't....'","'ele olhou-me nos olhos, e... E a parte estranha é... A... A... A parte estranha é que sua voz ainda era amigável. Como se alguma parte dele acreditasse que ele era um homem honesto, um homem gentil, que não...'"
ACT_6_35.1,'...who wouldn't even hurt a fly.','Não mataria nem mesmo uma mosca.'
ACT_6_36.1,"'But his actions,","'Mas suas ações,"
ACT_6_36.2,"the way he twisted my arm,","o jeito como ele torceu meu braço,"
ACT_6_36.3,"and looked at me with those scary eyes,","e me olhava com aqueles olhos assustadores,"
ACT_6_36.4,I was convinced he was going to take my life then and there.,eu estava convencido de que ele iria me matar ali mesmo.
ACT_6_36.5,"He didn't say anything, he just stared until I spoke,","Ele não disse nada, só me encarou até eu falar,"
ACT_6_36.6,"'but I still love my country, so I will keep my thoughts aside and serve my motherland'.","'Mas eu ainda amo meu país, então vou deixar esses pensamentos de lado e servir à minha pátria mãe.'"
ACT_6_36.7,At that point....',Nesse momento...'
ACT_6_36.8,I suddenly choked on my words.,Eu subitamente engasguei com as palavras.
ACT_6_36.9,It was a dizzy hot day.,Era um dia quente demais.
ACT_6_36.10,"I felt like taking my clothes off all over again, but was unable to find the strength to do so.","Eu sentia vontade de tirar a roupa novamente, mas era incapaz de encontrar forças para fazê-lo."
ACT_6_36.11,All I could do was just lay still and continue to stare at the waving cigarette.,Tudo o que eu podia fazer era deitar parado e continuar encarando o cigarro em movimento.
ACT_6_36.12,"'S-so...at that point,","'E-então... Naquela hora,"
ACT_6_36.13,"he let go of my wrist,","ele soltou meu pulso,"
ACT_6_36.14,"and returned to that friendly voice of his,","e voltou a usar aquela voz amigável dele,"
ACT_6_36.15,"and said,","e disse,"
ACT_6_36.16,'Glad to see that you are even more passionate than me.,'Que bom ver que você é ainda mais apaixonado do que eu.
ACT_6_36.17,I can only aspire to be a soldier like you!',Só consigo sonhar em ser um soldado como você!'
ACT_6_37.1,"'I went to his house with my wife once,","'Eu fui à sua casa com minha esposa uma vez,"
ACT_6_37.2,"and his wife,","a sua esposa,"
ACT_6_37.3,"I tell you,","vou te falar,"
ACT_6_37.4,that guy's wife might as well be a doll.,a esposa daquele cara é quase uma boneca.
ACT_6_37.5,"She had no life to her,","Ela não tinha vitalidade nenhuma,"
ACT_6_37.6,to every word she would just nod or respond with a whimpering voice.,a cada palavra ela só acenava ou respondia com uma voz chorosa.
ACT_6_37.7,"And yet,","E mesmo assim,"
ACT_6_37.8,he spoke of his wife as if she was the perfect [i]Yhafian[/i] woman.,ele falava de sua esposa como se ela fosse a mulher [i]Yhafaniana[/i] perfeita.
ACT_6_37.9,Like the ones we see on the poster.,Como aquelas que você vê no pôster.
ACT_6_37.10,At one point during the dinner I caught her eyes staring outside the window.,Em um momento durante o jantar e a vi encarando algo do lado de fora da janela.
ACT_6_37.11,I didn't know what she was looking at:,Eu não sabia para o que ela olhava:
ACT_6_37.12,stars?,estrelas?
ACT_6_37.13,clouds?,Nuvens?
ACT_6_37.14,moons?,Luas?
ACT_6_38.1,"Whatever she was looking at, one thing was clear,","O que quer que fosse, uma coisa estava clara,"
ACT_6_38.2,she carried this unspeakable sadness that was killing her by each passing second.,ela carregava essa tristeza indescritível com a estava matando a cada segundo que passava.
ACT_6_38.3,"Even when the bitch I call my wife attempted to talk to her about some religious stuff she believes in,","Mesmo quando a vadia que chamo de esposa tentou conversar com ela sobre alguma coisa religiosa na qual acreditava,"
ACT_6_38.4,the girl was just a quivering mess.,a garota só tremia.
ACT_6_38.5,"During the car ride home, my wife was constantly making fun of her.","Durante a viagem de volta, minha esposa constantemente zombou dela."
ACT_6_38.6,Saying that my friend had a wet cat for a wife.',Dizendo que meu amigo havia se casado com um gato molhado.'
ACT_6_39.1,"'You know,","'Sabe,"
ACT_6_39.2,"what this stuff about eyes and shit remind me of,'","essa coisa sobre olhos e merdas assim me lembrou,'"
ACT_6_39.3,"she interrupted and threw the cigarette on the side of the room,","ela me interrompeu e jogou o cigarro no canto do quarto,"
ACT_6_39.4,"'It reminds me of a quote from that author, the ones you guys executed five years ago for traitorous behavior, because he kept writing about [i]Conferri[/i] freedom and still called himself publicly a [i]Conferri[/i].","'Isso me lembra de uma frase de um autor, aquele que vocês executaram cinco anos atrás por comportamento traiçoeiro, porque ele não parava de escrever sobre a liberdade [i]Conferri[/i] e ainda chamava-se publicamente de [i]Conferri[/i]."
ACT_6_39.5,What was his name...',Qual era o nome dele...?'
ACT_6_39.6,"as if trying to fix a television, she constantly hit her forehead before she finally remembered,","como se estivesse tentando consertar uma televisão, ela constantemente bateu na testa antes de finalmente lembrar-se,"
ACT_6_39.7,"'AH,","'AH,"
ACT_6_39.8,YES!,SIM!
ACT_6_39.9,Ermana Hifefi!,Ermana Hifefi!
ACT_6_39.10,"I used to read a lot of shit written by him before his death, you know he wrote a satirical pamphlet, it was called","Eu costumava ler muitas merdas escritas por ele antes de sua morte, sabia que ele escreveu um panfleto satírico chamado"
ACT_6_39.11,[i]SIMPLE GUIDE TO BEING YHAFA'S BRAVE SOLDIER[/i].,[i]GUIA SIMPLES PARA SER UM BRAVO SOLDADO DE YHAFA[/i].
ACT_6_39.12,"At one point in that pamphlet, there was a section about executing civilians.","Em um momento naquele panfleto, havia uma seção sobre executar civis."
ACT_6_39.13,You know what he said there...',Sabe o que ele disse ali...?'
ACT_6_40.1,'What?','O que?'
ACT_6_40.2,"I personally had never read anything by Ermana Hifefi, but that name reminded me of someone who used to love his readings a lot.","Eu pessoalmente nunca lera nada de Ermana Hifefi, mas aquele nome lembrou-me de alguém que costumava amar seus livros."
ACT_6_41.1,"'So,'","'Então,'"
ACT_6_41.2,"she adjusted herself on the bed further, snapping herself a little away from me.","ela se ajeitou na cama, afastando-se um pouco de mim."
ACT_6_41.3,"It looked like the heat had gotten to her as well, for she was in no mood of sticking herself closer to me and comforting me beyond the regular duties.","Parecia que o calor havia chegado até ela, pois ela não estava com vontade de ficar grudada em mim e me confortante além dos deveres necessários."
ACT_6_41.4,"I didn't mind, I could've used as much of the open air as possible.","Eu não me importava, eu queria o máximo de espaço possível."
