keys,en,pt_BR
ACT_1_38.3,"Well, the story is simple.","Bem, a história é simples."
ACT_1_38.4,"Even after 110 years of independence from the [i]Hindarav[/i] empire and 100 years of [i]Conferri[/i] separation,","Mesmo após de 110 anos de independência do império [i]Hindarav[/i] e 100 anos da separação [i]Conferri[/i],"
ACT_1_38.5,[i]Yhafa[/i] and [i]Conferri[/i] were both still in a state of poverty.,[i]Yhafa[/i] e [i]Conferri[/i] ainda estavam em um estado de pobreza.
ACT_1_38.6,"Rikki's mother was an activist from some white country, I don't remember its name, but it was either [i]Terro[/i] or [i]Tearao[/i].","A mãe de Rikki era uma ativista de algum país branco, não me lembro do nome, mas era [i]Terro[/i] ou [i]Tearao[/i]."
ACT_1_38.7,The pronunciation for both countries is kind of the same to be honest.,"A pronúncia de ambos os países é meio que a mesma, para ser honesto."
ACT_1_38.8,"Well, long story short, she moved to [i]Yhafa[/i] some ten years before Rikki's birth, fell in love with Rikki's father, married and gave birth to Rikki","Bem, em resumo, ela se mudou para [i]Yhafa[/i] uns dez anos antes do nascimento de Rikki, se apaixonou pelo pai de Rikki, se casou e deu à luz a Rikki"
ACT_1_38.9,"(whose name, if i may clarify, is somewhat written in similar veins to the traditional [i]Yhafa[/i] name ...Riki... with an extra k, and pronounced like the english name ...Ricky..., in order to honor both the parents lineage)","(cujo nome, se posso clarificar, é de certa forma escrito de maneira similar ao nome tradicional de [i]Yhafa[/i] 'Riki' com um K extra, e pronunciado como o nome inglês 'Ricky' para honrar a linhagem de ambos os pais)"
ACT_1_38.10,"and then later was stabbed in the chest by her own husband, who grew jealous every time she even laid eyes on another man.","e posteriormente fora esfaqueada no peito pelo próprio marido, que ficava com ciúmes sempre que ela olhava para outro homem."
ACT_1_39.1,"So,","Então,"
ACT_1_39.2,"back in training years, it was me protecting Rikki,","nos nossos anos de treino, era eu protegendo Rikki,"
ACT_1_39.3,"but over the years, he managed to garner a higher position in the army.","mas com o passar dos anos, ele conquistou uma posição mais elevada no exército."
ACT_1_39.4,"We still loved each other like brothers, but in moments like these he sometimes had a tendency to lose his temper.","Ainda nos amávamos como irmãos, mas em momentos como aquele ele algumas vezes tinha a tendência de perder a paciência."
ACT_1_40.1,"Again,","Novamente,"
ACT_1_40.2,"he is not a bad person, I can assure you.","ele não é uma pessoa ruim, posso te garantir."
ACT_1_40.3,"You are just seeing him at his worst self,","Você apenas está vendo sua pior forma,"
ACT_1_40.4,a self that is so stressed that it doesn't know what it may say.,uma forma que está tão estressada que não sabe mais o que pode falar.
ACT_1_41.1,"'Y-yes, sir,' the voice escaped me.","S-sim, senhor,' a voz escapou de mim."
ACT_1_41.2,"The throat was still rough and dry, so I seriously don't know if Rikki received it as gently as I wished for it to,","A garganta ainda estava áspera e seca, então eu seriamente não sabia dizer se Rikki entendeu a mensagem gentilmente como eu queria,"
ACT_1_41.3,or if he heard my calm reply as yet another scream of anger and frustration on him.,ou se ele ouviu minha resposta calma como outro grito de raiva e frustração contra ele.
ACT_1_42.1,"'Look, just forward the message to the General. Things are really out of control here.'","'Olha, só encaminhe a mensagem ao General. As coisas estão realmente fora de controle aqui.'"
ACT_1_42.2,"His voice seemed calm at this point, maybe he received my earlier reply as I wished for him to receive, or maybe, he had realized that there were bigger concerns at hand.","Sua voz parecia calma a essa altura, talvez ele tenha recebido minha resposta anterior como eu desejara que recebesse, ou talvez, ele percebera que haviam preocupações maiores no momento."
ACT_1_42.3,"Either way, I was in a safe position for now.","De qualquer maneira, eu estava em uma posição segura por hora."
ACT_1_43.1,"'Well, Rikki...'","'Bem, Rikki...'"
ACT_1_43.2,"I had almost forgotten my place again, thank god that I had some sane consciousness left to add, '...sir. I would still...I-I mean....COFF...COFF....the general would still need an explanation about why the situation that was promised to be resolved by yesterday is still persisting today.","Eu quase me esquecera de minha posição novamente, graças a deus eu ainda tinha um pouco de consciência restante para adicionar, '... Senhor. Eu ainda preciso... Q-quero dizer... COFF... COFF... O general ainda precisa de uma explicação sobre por que a situação que fora prometida estar resolvida ontem ainda persiste até hoje."
ACT_1_43.3,And why is there a sudden demand of over 90 soldiers…',E por que há uma súbita demanda de mais de 90 soldados...'
ACT_1_44.1,"Before I could continue further,","Antes que eu pudesse continuar,"
ACT_1_44.2,"Rikki's panicked voice said, '60!","a voz em pânico de Rikki disse, '60!"
ACT_1_44.3,"Tell him 60, not 90.","Diga 60, não 90."
ACT_1_44.4,"I think I might be overshooting his and your patience with 90,","Acho que posso estar extrapolando a paciência dele e a sua com 90,"
ACT_1_44.5,"60 must be enough! Yes,","60 deve ser o bastante! Sim,"
ACT_1_44.6,"yes,","sim,"
ACT_1_44.7,tell him 60!',diga 60!'
ACT_1_45.1,"'Well,' Despite the explanation, I was trying to make the best sense of the sudden change in numbers, 'The general would still demand an explanation.'","'Bem,' apesar da explicação, eu estava tentando compreender a brusca mudança de números, 'o general ainda exigira uma explicação.'"
ACT_1_45.2,"'Well, tell the general that someone provided the student groups with weapons themselves, and I ain't just talking about guns and pistols, they got hand-grenades as well.","'Bem, diga ao general que alguém forneceu aos grupos de estudantes armas, e não estou falando apenas de armas de fogo e pistolas, eles tinham granadas de mão também."
ACT_1_45.3,"Worst of all, it is not just the students now, but almost the entire prefecture that is being a pain for us.","E o pior de tudo, não eram apenas os estudantes agora, mas qualquer a prefeitura inteira estava sendo um saco para nós."
ACT_1_45.4,"They have barricaded their houses to the military, and most people are refusing to surrender.","Eles haviam barricado suas casas contra o exército, e a maioria das pessoas se recusava a se render."
ACT_1_45.5,We are somehow outnumbered and outgunned.,De algum modo estamos em menor número e com menos armas.
ACT_1_45.6,We have lost the only tank we had on this outpost. Nobody even knows when it got blown up...it just fucking did.,Perdemos o único tanque que tínhamos nesse posto. Ninguém sabe quando ele explodiu... Aquela porra simplesmente aconteceu.
ACT_1_45.7,They are playing that dead old [i]Conferri[/i] national anthem again and again on the loudspeakers as well.,Estão tocando aquele hino nacional [i]Conferri[/i] morto de novo e de novo nos auto-falantes também.
ACT_1_45.8,That fucking song is like someone scratching thermocol sheet I tell you!',"Aquela porra de música é como alguém esfregando uma placa de isopor, vou te falar!'"
ACT_1_46.1,"I stressed my ears a little, and was able to make out some of the lyrics of the song.","Eu forcei um pouco os ouvidos, e pude distinguir parte da letra da música."
ACT_1_46.2,"Mainly the ‘[i]for winds be the god, angels be the tree, when you stretch your eyes around, you will see the land of free,[/i]' part of the song that usually was just a medium pitched part of the song, was recorded in the highest of pitch, especially the word, 'free'.","Principalmente a parte '[i]que os ventos sejam o deus, anjos sejam a árvore, quando esticar seus olhos ao redor, verá a terra da liberdade,[/i]' da música que geralmente era apenas uma parte em tom mediano, fora gravada da maneira mais aguda possível, especialmente a palavra, 'liberdade'."
ACT_1_46.3,"It was basically not even high pitched, but a scream.","Basicamente não era nem aguda, mas um grito."
ACT_1_47.1,"'It's alright Rikki sir, it's alright,' I tried being reassuring the entire time, wishing not to trouble him any further, 'I will forward the message to the general.'","'Está tudo bem Rikki senhor, está tudo bem,' eu tentei reconfortá-lo o tempo inteiro, desejando não perturbá-lo ainda mais, 'Irei encaminhar a mensagem ao general.'"
ACT_1_48.1,"'Good, try to make it quick please. I do not know how longer we can hold. They have already replaced some of the [i]Yhafa[/i] flags with the [i]Conferri[/i] flags. The gall of these people I tell you.'","'Bom, tente ser rápido, por favor. Não sei por quanto mais tempo podemos segurar. Eles já substituíram algumas bandeiras de [i]Yhafa[/i] com bandeiras de [i]Conferri[/i]. A coragem dessas pessoas, vou te dizer.'"
ACT_1_49.1,"I crashed down on the chair muttering, 'No, please... Please', to myself.","Eu caí na cadeira murmurando, 'Não, por favor... Por favor', para mim mesmo."
ACT_1_49.2,"Sweat was still trickling down my entire body, and I could only wish for it to stop.","Suor escorria por todo o meu corpo, e eu só conseguia desejar que ele parasse."
ACT_1_49.3,"My body was aching all over the place, if my mind even had a second's rest to think anything, it would've wished for me to die.","Meu corpo doía por todos os lados, se minha mente tivesse um segundo para descansar e pensar em qualquer coisa, desejaria que eu morresse."
ACT_1_49.4,Just imagining those flags going down sent shivers to my body.,Apenas imaginar aquelas bandeiras caindo deu calafrios por todo o meu corpo.
ACT_1_50.1,"I staggered out of my chair, picked up the telephone, and dialed the number of my junior clerk.","Eu me arrastei de minha cadeira, peguei o telefone, e disquei o número do meu escrivão subordinado."
ACT_1_51.1,"Before I could even hear a single ring on my side, the junior clerk picked it up.","Antes que eu ouvisse um único toque do meu lado, o escrivão subordinado atendeu."
ACT_1_51.2,'What can I do for you sir?',"'O que posso fazer por você, senhor?'"
ACT_1_51.3,I had called him so many times in the span of three days that at this point all formalities or praising the nation was off the table.,Eu já havia ligado para ele tantas vezes durante aqueles três dias que a essa altura qualquer formalidade ou saudação à nação estava fora de questão.
ACT_1_51.4,All information needed to be conveyed swiftly.,Toda a informação precisava ser transmitida rápido.
ACT_1_52.1,'I would be calling the general in a few minutes.,'Irei ligar para o general em alguns minutos.
ACT_1_52.2,"Tell all the troops neighboring the [i]Ufana[/i] prefecture, or the [i]Segami[/i] city itself to await an order of troop deployment.'","Diga às tropas vizinhas à prefeitura de [i]Ufana[/i], ou a própria cidade de  [i]Segami[/i], para aguardarem uma ordem de mobilização de tropas.'"
ACT_1_52.3,"My voice was getting raspy at this point, I sounded forty years older than I actually was, 'And tell them to do it quick.","Minha voz estava ficando rouca a essa altura, eu parecia ter quarenta anos a mais do que eu realmente tinha, 'E digam-nos para serem rápidos."
ACT_1_52.4,This situation in [i]Ufana[/i] is turning into a situation [i]Dragon[/i].,Essa situação em [i]Ufana[/i] está se transformando em uma situação [i]Dragão[/i].
ACT_1_52.5,"I am pretty sure the foreign press had gotten their hands on this by now, and would be airing this debacle all over the world.","Tenho quase certeza de que a imprensa internacional já havia colocado as mãos na história a essa altura, e divulgariam esse fracasso por todo o mundo."
ACT_1_52.6,"Trying to suppress the information flow is useless, focus on the counter-measures and we will focus on the foreign and domestic media circulation later on.","Tentar suprimir o fluxo de informação é inútil, foque nas contra-medidas e nós focaremos na circulação das mídias estrangeiras e domésticas depois."
ACT_1_52.7,You understand that?!',Você entender?!'
ACT_1_53.1,"'Yes, sir,'","'Sim, senhor,'"
ACT_1_53.2,It was then I noticed that the voice on the other side was raspy as well.,Foi quando eu percebi que a voz do outro lado da linha também estava rouca.
ACT_1_53.3,"In fact, I am pretty sure the entire office by now was filled with dry throats.","Na verdade, tenho quase certeza de que todo o escritório a essa altura estava repleto de gargantas secas."
ACT_1_53.4,'And soldier...','E soldado...'
ACT_1_53.5,"I replied with the calmest voice I can muster, 'Take a two minute water break for everyone. And tell Seiko to bring a glass of water to my office as well.'","eu respondi com a voz mais calma que conseguia, 'Tire uma folga para água de dois minutos para todos. E diga a Seiko trazer um copo d'água ao meu escritório também.'"
ACT_1_54.1,"'Sir,' the junior said on the other end,","'Senhor,' o subordinado disse do outro lado da linha,"
ACT_1_54.2,"'Can it be three? We have had two people who have already fainted, and it has only been three hours since Isamu was hospitalized after his collapse.'","'Podem ser três? Nós já tivemos duas pessoas que desmaiaram, e fazem apenas três horas desde que Isamu fora hospitalizado após seu colapso.'"
ACT_1_54.3,"'Huh,'","'Huh,'"
ACT_1_54.4,"a long sigh escaped me, 'I will make it three minutes, but that is all the exception I can allow. The situation is really off the rails here.","um longo suspiro escapou de mim, 'Permitirei três minutos, mas essa é toda a exceção que posso permitir. A situação realmente está complicada aqui."
ACT_1_54.5,And about Isamu...',E sobre Isamu...'
ACT_1_55.1,"I knew I was on the telephone, but I could clearly tell that he was pressing his ear very close to the receiver, holding his breath intently.","Eu sabia que estava no telefone, mas conseguia dizer claramente que ele estava pressionando seu ouvindo muito próximo do telefone dele, prendendo a respiração atentamente."
ACT_1_55.2,"Isamu was a dear friend of his, just like how I was with Rikki.","Isamu era um amigo querido dele, assim como eu era de Rikki."
ACT_1_55.3,"He was almost sixty years old at that point, and had served the motherland 42 years straight without ever asking for any promotion.","Ele tinha quase sessenta anos àquela altura, e havia servido a pátria mãe por 42 anos diretos sem pedir nenhum promoção."
ACT_1_55.4,Even I had a certain respect for the old fellow.,Até eu tinha um certo respeito pelo velho colega.
ACT_1_56.1,'You can rest assured that no one will know that he collapsed.,'Pode ficar tranquilo de que ninguém saberá que ele colapsou.
ACT_1_56.2,"I will write in the papers that I sent him out on an important errand, or maybe even as a protection for Seiko when she needed to travel to the nearby outpost to issue supply demands.","Escreverei na papelada de que eu o mandei em uma missão importante, ou talvez até mesmo como proteção para Seiko quando ela precisava viajar ao posto próximo para emitir demandas de suprimentos."
ACT_1_56.3,"Just make sure he recovers fast, I cannot keep up the lie forever.'","Apenas certifique-se de que ele se recupere rápido, eu não posso manter a mentira para sempre.'"
ACT_1_57.1,"As soon as I finished talking, his grateful voice replied,","Assim que terminei de falar, sua voz grata respondeu,"
ACT_1_57.2,'Thank you! Thank you sir!',"'Obrigado! Obrigado, senhor!'"
ACT_1_58.1,"'Now, please get on moving.","'Agora, por favor faça o que pedi."
ACT_1_58.2,"The break is only three minutes, and I desperately wish to have some water myself.'","A folga é de apenas três minutos, e eu desesperadamente desejo um pouco de água também.'"
ACT_1_59.1,"My eyes closed for a minute or two, wishing for a rest from looking at things.","Meus olhos se fecharam por um minuto ou dois, desejando um descanso de olhar para coisas."
ACT_1_59.2,"For the past three days I had only managed to sleep around 1 hour minimum, and 3 hours max.","Pelos últimos três dias eu só conseguira dormir aproximadamente 1 hora no mínimo, e 3 horas no máximo. "
ACT_1_59.3,"My eyes were as red as they came, and if someone didn't know better, they would think I watched television all day with my face just inches away from the screen.","Meus olhos estavam muito vermelhos, e se alguém não me conhecesse, acharia que eu havia assistido televisão o dia todo com o rosto a poucos centímetros da tela."
ACT_1_60.1,"I don't know when, but Seiko might have come in and quietly put the glass of water on my table without disturbing my half-asleep self (which she knew was in an immense state of stress) and exited the office.","Eu não sei quando, mas Seiko pode ter vindo e silenciosamente colocara o copo d'água na minha mesa sem perturbar o meu corpo em meio-sono (que ela sabia estava em um imenso estado de estresse) e saiu do escritório."
ACT_1_60.2,"When I opened my eyes, I drank three quick gulps of water, and letting out a long sigh from my mouth I returned to work again.","Quando abri os olhos, dei três goles rápidos na água, e soltando um longo suspiro bela boca, voltei ao trabalho."
ACT_1_61.1,"I had one hand holding the receiver, and another with my palm spread over my heart.","Eu tinha uma mão segurando o telefone, e a outra com a palma esticada sobre meu coração."
ACT_1_61.2,"I don't know which one was left and which one was right and at this point, I didn't even know what was half of my body doing half the time.","Eu não sabia mais qual era a direita e qual era a esquerda, e nem mesmo sabia o que metade do meu corpo estava fazendo metade das vezes."
ACT_1_61.3,It was basically running on auto-pilot.,Ele basicamente estava funcionando no piloto-automático.
ACT_1_62.1,Tring. Tring.,Tring. Tring.
ACT_1_63.1,"The line on the other side kept ringing, and my ears remained fixated.","A linha no outro lado continuou tocando, e meus ouvidos continuaram fixos."
ACT_1_63.2,"Even though I knew what the general was probably going to say, I wanted him to just pick it up, shout at me, give me orders, and get over it.","Mesmo que eu soubesse o que o general provavelmente diria, eu queria que ele atendesse, gritasse comigo, me desse uma ordem, e acabasse com isso logo."
ACT_1_63.3,"The longer the line on the other side rang, the longer my heart raced.","Quanto mais tempo a linha no outro lado chamava, mais rápido meu coração batia."
ACT_1_64.1,At this point I felt like it was going to stop at any moment.,A essa altura eu sentia que ele podia parar a qualquer momento.
ACT_1_65.1,'Love to [i]Yhafa[/i]!','Amor a [i]Yhafa[/i]!'
ACT_1_65.2,"A female voice chanted on the other side, it was a little rough and cranky, if one of my wife's friend's voices didn't sound exactly similar, I would've thought that someone put a 14-year-old boy on the other side.","Uma voz feminina entoou do outro lado, um pouco áspera e ranzinza, se a voz de uma das amigas de minha esposa não soasse exatamente similar, eu acharia que alguém colocara um garoto de 14 anos de idade do outro lado."
ACT_1_65.3,"Still, listening to a womanly voice like hers, made me want to go home to my wife again.","Ainda assim, ouvir uma voz feminina como a dela, me fez querer voltar para casa para a minha esposa."
ACT_1_65.4,"Kaede was probably in the shrine then, climbing the 19,999 stairs barefooted.","Kaede provavelmente estava no santuário, subindo os 19,999 degraus descalça."
ACT_1_65.5,"I am pretty sure that earlier she just planned to pray for a healthy birth of our son that was 8 months old in her belly at this point, but considering the situation now, praying for my safety was definitely added to her list of prayers.","Tenho quase certeza que antes ela apenas planejava rezar por um nascimento saudável do nosso filho que estava há 8 meses em seu ventre, mas considerando a situação atual, rezar por minha segurança definitivamente fora adicionada à sua lista de orações."
ACT_1_65.6,"'This is General Himekawa's office speaking, how can I help?'","'Aqui é do escritório do General Himekawa, como posso ajudar?'"
ACT_1_65.7,"The receptionist's voice was huffing and puffing all over the place. With each word that she said, there were exhaustive breaths accompanying them. She and her lungs both just wanted to get over with this.","A voz da recepcionista estava acelerada e bufando. Com cada palavra dita, haviam respirações exaustivas acompanhando-as. Ela e seus pulmões apenas queriam que isso acabasse logo."
ACT_1_65.8,"If it was any other day, I would've judged her harshly.","Se fosse qualquer outro dia, eu a teria julgado severamente."
ACT_1_65.9,"However, as the situation stood around, I could do nothing but empathize with her.","Entretanto, considerando a situação ao nosso redor, eu não conseguia fazer nada além de simpatizar com ela."
ACT_1_66.1,"'Love to [i]Yhafa[/i] to you as well! This is Officer Isidro speaking, requesting immediate word with the General. Know that there can't be much delay in communication, the situation is kind of important and needs a word with immediacy.'","'Amor a [i]Yhafa[/i] para você também! Aqui é o Oficial Isidro falando, solicitando comunicação imediata com o General. Saiba que não podem haver muitos atrasos na comunicação, a situação é meio importante e precisa ser tratada imediatamente.'"
ACT_1_66.2,"I don't know how I managed to get that entire sentence out of the way without even coughing once, but it felt like my throat was finally going easy on me.","Eu não sei como consegui falar toda aquela frase sem tossir uma única vez, mas eu senti que minha garganta finalmente estava me dando uma folga."
ACT_1_66.3,"'COFF...COFF...ack...' Well, I celebrated too soon.","'COFF... COFF... Ack...' Bem, eu celebrara muito cedo."
ACT_1_66.4,"'Sir are you alright?' The receptionist's voice spoke out in concern. I could've replied saying, 'the same thing goes for you!' because her voice sounded at the edge of breaking, but for now, I decided to avoid any unnecessary comments.","'Senhor, você está bem?' A voz da recepcionista perguntou preocupada. Eu podia ter respondido dizendo, 'O mesmo vale para você!' pois a voz dela parecia estar no limite, mas por agora, eu decidi evitar quaisquer comentários desnecessários."
ACT_1_66.5,'Just establish communication with the General.,'Apenas estabeleça comunicação com o General.
ACT_1_66.6,That's an order.',Isso é uma ordem.'
ACT_1_67.1,"She didn't reply much after that, and just four and a half minutes later, the general was on the line.","Ela não respondeu muito depois disso, e apenas quatro minutos e meio depois, o general estava na linha."
ACT_1_67.2,'Isidro...','Isidro...'
ACT_1_67.3,From the general's voice I knew he was mad.,Pela voz do general eu sabia que ele estava irritado.
ACT_1_67.4,How could he not?,Como poderia não estar?
ACT_1_67.5,"The thing was supposed to be suppressed and wrapped up by yesterday, but now things were getting out of hand.","A coisa deveria ter sido suprimida e resolvida até ontem, mas agora as coisas estavam saindo do controle."
ACT_1_67.6,"I wouldn't blame him for being mad, I would be mad too if I was in his place.","Eu não o culparia por ficar irritado, eu ficaria irritado também se estivesse em seu lugar."
ACT_1_67.7,'General...','General...'
ACT_1_67.8,The air around me was getting tighter and tighter.,O ar ao meu redor estava ficando cada vez mais apertado.
ACT_1_67.9,"If I could, I would've punched a hole on the wall just so I could smell some air coming in.","Se eu pudesse, eu socaria um buraco na parede apenas para poder respirar um pouco de ar que entrava."
ACT_1_67.10,'What's the news from the outpost at [i]Ufana?[/i]','Quais são as notícias do posto em [i]Ufana[/i]?'
ACT_1_67.11,"'Sir, the outpost in [i]Ufana[/i] has requested up to 60 ground soldiers or 60 counter-terrorism enforcement on nearby districts and outposts. Apparently, students and rebels related to the free [i]Conferri[/i] movement have more ammunition and weapon types. There are also loud source propagandas in relation to free [i]Conferri[/i] movement recorded and broadcasted through loudspeakers all over the area, whose initial sources are yet to be determined. We are trying not to shoot out the loudspeakers until the source is located.'","'Senhor, o posto em [i]Ufana[/i] solicitou até 60 soldados de campo ou 60 reforços anti-terrorismo de distritos e postos próximos. Aparentemente, estudantes e rebeldes relacionados ao movimento libertário [i]Conferri[/i] têm mais munição e tipos de armas. Há também propaganda relacionadas ao movimento libertário [i]Conferri[/i] gravada e sendo transmitida por auto-falantes por toda a área, cuja fontes iniciais ainda hão de ser determinadas. Estamos tentando não atirar nos auto-falantes até a fonte ser localizada.'"
ACT_1_68.1,"I almost expected the general to scream at this point, my heart was even ready for it.","Eu quase esperava que o general gritasse a essa altura, meu coração estava até mesmo pronto para isso."
ACT_1_68.2,"However, I heard three taps of finger on the table, and then, 'Blow up the buildings.'","Entretanto, eu ouvi três batidas de seu dedo na mesa, e então, 'Exploda os prédios.'"
ACT_1_69.1,'I-I am sorry sir. But the repairs of the infrastructure cost would…','D-desculpe senhor. Mas os custos de reparos da infraestrutura seriam...'
ACT_1_69.2,"'With all due respect officer, I DON'T FUCKING CARE!","'Com todo o respeito, oficial, EU TO CAGANDO!"
ACT_1_69.3,"This incident has already gone international, and similar protests are erupting in [i]Youkandero[/i] and [i]Eragonate[/i] as well. This situation has gone out of hand by giving these terrorists much more attention than they needed.","Esse incidente já se tornou internacional, e protestos similares estão nascendo em [i]Youkandero[/i] e [i]Eragonate[/i] também. Essa situação fugiu do controle ao dar-mos a esses terroristas mais atenção do que precisavam."
ACT_1_69.4,"I have already gotten four calls from our great leader himself, and he is furious. At one point he even said that my head could be on the chopping block.","Eu já recebi quatro ligações do nosso grande líder em pessoa, e ele está furioso. Em um momento ele até disse que minha cabeça poderia estar na forca."
ACT_1_69.5,"Well, officer, I think you understand that if my fucking head could be on the chopping block, then so can yours.","Bem, oficial, eu acho que você entende que se a porra da minha cabeça pode estar na forca, então a sua também pode."
ACT_1_69.6,"If we let this go on any longer, the cost of shame would be ten times higher than any infrastructure repair cost. Aside from that school and statue of our great leader, all the buildings, no matter how important, are to be immediately destroyed, and any escaping terrorists to be eliminated. Take only a few prisoners if possible and make sure no [i]Conferri[/i] fuck blows up the statue of our great leader.","Se deixarmos isso continuar, o custo da vergonha seria dez vezes maior do que qualquer custo de reparos em infraestrutura. Além daquela escola e da estátua de nosso grande líder, todos os prédios, não importa o quão importantes, devem ser imediatamente destruídos. e qualquer terrorista fugitivo deve ser eliminado. Faça apenas alguns prisioneiros se possível e certifique-se que nenhum filho da puta [i]Conferri[/i] exploda a estátua de nosso grande líder."
ACT_1_69.7,IT'S AN ORDER OFFICER!',"ISSO É UMA ORDEM, OFICIAL!'"
ACT_1_70.1,'S-sir...','S-senhor...'
ACT_1_70.2,"my heart might have stopped pumping blood for a minute, because I felt myself involuntarily taking very heavy, and very long breaths.","meu coração pode ter parado de bombear sangue por um minuto, porque eu me senti involuntariamente respirando de maneira longa e pesada."
ACT_1_70.3,"I wanted the breathing to stop, at least till my talk with the general was finished.","Eu queria que a respiração parasse, pelo menos até minha conversa com o general ter terminado."
ACT_1_71.1,"'You understand orders, don't you, officer?' My breaths only got heavier.","'Você entende ordens, não é, oficial?' Minha respiração apenas se tornara mais pesada."
ACT_1_71.2,Stop.,Pare.
ACT_1_71.3,.…,...
ACT_1_71.4,FUCKING STOP!,"CARALHO, PARA!"
ACT_1_71.5,STOP,PARA
ACT_1_72.1,"'I said, do you or do you not understand the orders, officer?!","'Eu disse, você entendeu ou você não entendeu as ordens, oficial?!"
ACT_1_72.2,Because all I can hear from your side is a balloon out of air.,Pois tudo o que consigo ouvir do seu lado é um balão sem ar.
ACT_1_72.3,I want you to get your discipline back and be a man the very next moment or.…',"Eu quero que você recupere a disciplina e torne-se um homem logo em seguida, ou...'"
ACT_1_72.4,'YES SIR!','SIM SENHOR!'
ACT_1_72.5,That shout took a lot out of my body.,Aquele grito exigira demais do meu corpo.
ACT_1_72.6,"At some point, though briefly, I could feel my ribcage detach from my lungs. The nerves around there stretching my skin, and all the pressure giving stress to my chest that eventually spiraled itself into my heart.","Em algum momento, apesar de brevemente, eu senti minha caixa torácica desprender de meus pulmões. Os nervos ao redor estavam esticando minha pele, e toda a pressão estressando meu peito que eventualmente espiralou até meu coração."
ACT_1_72.7,"One more shout like this, and I would be there with Isamu in the medical room, wishing to wake up soon before the force learned of my weakness.","Mais um grito como esse, e eu estaria lá com Isamu na enfermaria, desejando acordar logo antes que a força descobrisse minha fraqueza."
ACT_1_72.8,"'Good. Now, straighten up, and keep your mind awake and forward the message. They have the permission to ask 30 men troop at best, and that could either be ground force or counter-terrorism, at this point I don't fucking care. Whatever gets this over, will work. I want to hear only good news 12 hours later, or you very well know that not only you, but me as well would be praying to god for our lives.'","'Bom. Agora, endireite-se, e mantenha a mente desperta e encaminhe a mensagem. Eles têm permissão de pedir 30 homens no máximo, e podem ser ambos força de campo ou anti-terrorismo, a essa altura eu não ligo mais pra essa porra. O que for necessário para acabar com isso vai servir. Eu quero ouvir apenas boas notícias 12 horas depois, ou você sabe que não apenas eu, mas você também podemos estar rezando a deus por nossas vidas.'"
ACT_1_73.1,"'Thank you sir, Love to...'","'Obrigado senhor, Amor a...'"
ACT_1_73.2,"Before I could give my respects, the general immediately slammed the receiver on his end. My job was clear now, and I could only wish for things to end one way or..…","Antes que eu pudesse prestar meus respeitos, o general imediatamente bateu o telefone. Meu trabalho agora estava claro, e eu podia apenas desejar para que as coisas terminassem de uma maneira ou..."
ACT_1_73.3,"No. It should only end one way, for the other way was something I could not afford.","Não. Elas deveriam acabar apenas de uma maneira, pois a outra era algo a qual eu não podia pagar."
ACT_1_74.1,"With my ever thumping heart, I dialed the phone to my junior,","Com meu coração disparado, disquei o número do meu subordinado,"
ACT_1_74.2,"'Deploy 30 counter-terrorist squads to [i]Ufana[/i] immediately. Try Outpost 3 near [i]Ghozikla[/i] district, they seem to have the numbers and ammunition. Tell them that any property that is not the school or the great leader's statue is to be immediately blasted. If you are wishing to give any concerns on this matter, then keep them to yourself. The order comes directly from the general, and possibly the great leader himself. We have no decision on this. All we can do is follow orders. You understand?'","Mobilize 30 esquadrões anti-terrorismo para [i]Ufana[/i] imediatamente. Tente o Posto 3 perto do distrito de [i]Ghozikla[/i], eles parecem ter o número e a munição. Diga-os que qualquer propriedade além da escola ou da estátua do grande líder deve ser imediatamente explodida. Se estiver querendo expressar qualquer preocupação com essa ordem, então mantenha-as para si. A ordem veio diretamente do general, e possivelmente do próprio grande líder. Não temos escolha quanto a isso. Tudo o que podemos fazer é seguir ordens. Você entender?'"
ACT_1_74.3,'Yes sir.' The junior replied on the other end.,Sim senhor.' O subordinado respondeu do outro lado.
ACT_1_74.4,"'Good, establish communication immediately.'","'Bom, estabeleça comunicação imediatamente.'"
ACT_1_75.1,"Cutting the call, I immediately dialed the number to Rikki's outpost again.","Encerrando a ligação, imediatamente disquei o número do posto de Rikki novamente."
ACT_1_75.2,A soldier picked it up.,Um soldado atendeu.
ACT_1_75.3,"He too tried to let out the words, 'Love to [i]Yha[/i]…' but I cut him short saying, 'Soldier, I have no time for greetings or saluting the motherland. I want you to put Captain Rikki Takahashi immediately on the line.'","Ele também tentou dizer as palavras 'Amor a [i]Yha[/i]...' mas eu o cortei dizendo, 'Soldado, não tenho tempo para cumprimentos ou saudações à pátria mãe. Quero que coloque o Capitão Rikki Takahashi na linha imediatamente.'"
ACT_1_75.4,"The soldier let out a very small, and very obedient,","O soldado soltou um muito pequeno, e muito obediente,"
ACT_1_75.5,"'Yes sir,'","'Sim senhor,'"
ACT_1_75.6,"and shouted to one of his colleagues, 'Igarashi! Get captain Rikki on line, immediately!'","e gritou a um de seus colegas, 'Igarashi! Coloque o Capitão Rikki na linha imediatamente!'"
ACT_1_76.1,"Thirty seconds later, Rikki was talking to me. His first words were, 'So, what did the general say?'","Trinta segundos depois, Rikki estava falando comigo. Suas primeiras palavras foram, 'Então, o que o general disse?'"
