keys,en,pt_BR
ACT_3_52.1,'Ack...echk....aaa....uaa..','Ack...echk....aaa....uaa..'
ACT_3_53.1,"'I-I am sorry that I acted so cowardly. I didn’t mean to disturb your own sleep,'","'De-desculpe ter agido tão covardemente. Eu não quis atrapalhar seu sono,’"
ACT_3_53.2,She was constantly stroking her neck...',Ela constantemente passava a mão no pescoço…
ACT_3_54.1,'COFF...,'COFF...
ACT_3_54.2,COFF...,COFF...
ACT_3_54.3,COFF...',COFF...'
ACT_3_55.1,I was worried that she felt the choking that I felt earlier.,Estava preocupado que ela tenha sentido o enforcamento que eu sentira mais cedo.
ACT_3_55.2,"However, I can imagine with my son in her belly...","Entretanto, eu consigo imaginar que com meu filho em seu ventre…"
ACT_3_56.1,...it would have been ten times scarier of an experience.,… teria sido uma experiência dez vezes mais assustadora.
ACT_3_56.2,She would've been scared that the knee that was pressing all over the stomach would crush her kid too.,Ela temeria que o joelho que pressionava seu estômago acabaria esmagando sua criança também.
ACT_3_56.3,I can imagine it must've been terrifying.,Eu posso imaginar que isso deva ter sido aterrorizante.
ACT_3_56.4,A woman like Kaede did not fear her own life.,Uma mulher como Kaede não temia pela própria vida.
ACT_3_56.5,"However, she was definitely scared for the life of our son.","Entretanto, ela definitivamente temia pela vida de nosso filho."
ACT_3_57.1,'D-don-don't touch m-m-me...','N-nã-não me t-t-toque…’
ACT_3_58.1,"I was stroking her belly, under which lied the life she valued above her own.","Eu acariciava sua barriga, sob a qual jazia a vida que ela valorizava além de sua própria."
ACT_3_59.1,That ringing noise is killing my ears.,Aquele tilintar está matando meus ouvidos.
ACT_3_59.2,Make it stop!,Faça parar!
ACT_3_59.3,MAKE IT STOP!,FAÇA PARAR!
ACT_3_59.4,MAKE IT...',FAÇA…’
ACT_3_60.1,"'Stroke it more, I think he was scared too, he needs the comfort of his father,'","'Acaricie mais, eu acho que ele também ficou com medo, ele precisa do conforto do pai,’"
ACT_3_60.2,"her voice said in a sleepy comfort, she was finally calming down.","sua voz disse com um conforto sonolento, ela finalmente estava se acalmando."
ACT_3_61.1,'Kill me.,'Me mate.
ACT_3_61.2,KILL ME!,ME MATE!
ACT_3_61.3,OR LET ME DIE ALONE.,OU DEIXE-ME MORRER SOZINHA.
ACT_3_61.4,IT HURTS.,ISSO DÓI.
ACT_3_61.5,IT HURTS A LOT.,ISSO DÓI MUITO.
ACT_3_61.6,"THE NOISE IS TEARING MY EARS, AND MY BELLY, IT FEELS LIKE RIPPING OPEN.","O BARULHO ESTÁ PARTINDO MEUS OUVIDOS, E MINHA BARRIGA PARECE QUE VAI RASGAR."
ACT_3_61.7,"I CAN'T TAKE IT ANYMORE, I CAN'T!","EU NÃO AGUENTO MAIS, NÃO AGUENTO!"
ACT_3_61.8,I CAN'T!,NÃO AGUENTO!
ACT_3_61.9,OH GOD!,OH DEUS!
ACT_3_61.10,OH GOD!,OH DEUS!
ACT_3_61.11,WHY DOES IT HAVE TO BE YOU WHO’S NEAR ME!,POR QUE TEM QUE SER VOCÊ QUE ESTÁ PERTO DE MIM!
ACT_3_61.12,THE LAST PERSON I WANT NEAR ME IS...,A ÚLTIMA PESSOA QUE EU QUERO PERTO DE MIM É…
ACT_3_62.1,"'My love, I feel this great fear of death that I had never felt before. In case I die I want to let you know...'","'Meu amor, eu sinto esse grande medo da morte que nunca senti antes. Caso eu morra, quero que você saiba…’"
ACT_3_63.1,"'He. He. He. He. He. He. He. He. He. He. He. He. Ha. Ha. HA. AH. HA. HA. HA. Even when I am in fucking pain, you are not listening are you.","'He. He. He. He. He. He. He. He. He. He. He. He. Ha. Ha. HA. AH. HA. HA. HA. Até quando eu estou com dor pra caralho, você não escuta, não é?"
ACT_3_63.2,I am dying here you low-hanging scum.,"Eu estou morrendo, seu verme desprezível."
ACT_3_63.3,I am screaming!,Eu estou gritando!
ACT_3_63.4,I am screaming! AND YOU DON'T HEAR A SINGLE FUCKING THING! DO YOU!,Eu estou gritando! E VOCÊ NÃO ESCUTA UMA PORRA DE UMA PALAVRA! NÃO É?!
ACT_3_63.5,"It has always been like this since the first day of our marriage, you never hear a single thing, and I","Sempre fora assim desde o primeiro dia de nosso casamento, você nunca escuta nada, e eu"
ACT_3_63.6,....achhk...eck....aeac....,....achhk...eck....aeac....
ACT_3_63.7,"I-I was too fucking scared to say anything to you. Well, if I am going to die here, and you are not going to listen regardless, even if the entire fucking world can see what is happening then...ack....ech....COFF....COFF...ack....then let me tell you something.","E-eu estava com medo demais para te falar qualquer coisa. Bem, se eu vou morrer aqui, e você não vai ouvir mesmo, mesmo que a porra do mundo inteiro possa ver o que está acontecendo, então… Ack… Ech… COFF… COFF… Ack… Então deixe-me te contar algo."
ACT_3_63.8,"I know you are not gonna...ack...ech...COFF...uaa....COFF....listen, but I am still going to speak.","Eu sei que você não vai… Ack… Ech. COFF… Uaa… COFF… Ouvir, mas eu vou falar mesmo assim."
ACT_3_63.9,"With you, it has been too long since I stayed silent, might as well....COFF...ack...echk....ea....uaaa....oaa....COFF....h-h-have my fucking say.'","Com você, eu já estou em silêncio há tempo demais, eu posso pelo menos… COFF. Ack. Echk… Ea… Uaaa,,, Oaa… COFF… F-fazer essa porra do meu jeito.’"
ACT_3_64.1,"'I am scared, and I cannot find the right words, but let me tell you, I have never loved anyone more than you...'","'Estou com medo, e não consigo encontrar as palavras certas, mas deixe-me contá-lo, eu nunca amei ninguém mais do que você…’"
ACT_3_65.1,'It is a joy for me to tell you...achk....ecc....uaa....Uaaaaa....that I never hated anyone more than you.','Fico muito feliz em te dizer… Achk… Ecc… Uaa… Uaaaaa… Que eu nunca odiei ninguém mais do que você.’
ACT_3_66.1,"'You know, every girl has a story of how she meets her man.'","'Sabe, toda garota tem uma história de como ela conhece seu homem.’"
ACT_3_67.1,"'Y-y-you....COFF....ua....ack....know, every girl has a story of how she meets her",'S-s-sabe… COFF. Ua… Ack… Toda garota tem uma história de como ela conhece seu
ACT_3_67.2,monster.',monstro.’
ACT_3_68.1,"'There once lived a girl, oh so lonely, and oh so lost.","'Era uma vez uma garota, oh tão solitária, e oh tão perdida."
ACT_3_68.2,"She knew her role in the world, but was scared that she was getting too old for anyone to accept her.'","Ela sabia seu lugar no mundo, mas estava com medo de que estivesse ficando muito velha para alguém aceitá-la.’"
ACT_3_69.1,"'There once lived a g-girl....ackh....eck...ek...kka....ackh...who loved to look at stars and moon, and wonder where they ca....achk...eck....eka....kak....achk...came from.","'Era uma vez uma g-garota… Ackh… Eck… Ek… Kka… Ackh… Que amava olhar as estrelas e a lua, e se perguntava de onde elas vi… Achk… Eck… Eka… Kak… Achk… Vinham."
ACT_3_69.2,And wondered if she could go to the moon someday. Maybe even Mars.',E se perguntava se ela conseguiria ir até a lua algum dia. Talvez até Marte.’
ACT_3_70.1,'Born and raised in a family,'Nascida e criada em uma família
ACT_3_70.2,that loved her...',que a amava…’
ACT_3_71.1,'Bo-born and rais-raised in...COFF....a family,'Na-nascida e cri-criada em… COFF… Uma família
ACT_3_71.2,that loathed her...',que a odiava…’
ACT_3_72.1,'She was taught by a lovely mother on how to perform the duty a woman is born with.','Ela foi ensinada por uma mãe amorosa como exercer os deveres que uma mulher recebe ao nascer.’
ACT_3_73.1,"'She was beaten every day and night by a hag, who always told her to stay in her lane.","'Ela apanhava todos os dias e noites de uma bruxa, que sempre a dizia para ficar no seu canto."
ACT_3_73.2,Never ask questions.,Nunca fazer perguntas.
ACT_3_73.3,Never do anything that was not written for her kind.',Nunca fazer nada que não fosse feito para o tipo dela.’
ACT_3_74.1,"'A-An...', her voice was shivering, and I pressed her palms with my own and told her, 'It's alright, as long as I am here, you don't have to be afraid of any pain that comes your way.'","'E-en…’, sua voz estava trêmula, e eu pressionei suas mãos com as minhas e disse-lhe, ‘Está tudo bem, contanto que eu esteja aqui, você não precisa temer nenhuma dor que venha até você.’"
ACT_3_75.1,'Ha.,'Ha.
ACT_3_75.2,Ha.,Ha.
ACT_3_75.3,Ha.,Ha.
ACT_3_75.4,You crazy idiot.,Seu idiota louco.
ACT_3_75.5,"Ah....AA....COFFF....Why would I be afraid of any pain, when you have already given me all the pain of the world!","Ah… AA… COFFF… Por que eu temeria alguma dor, quando você já me deu toda a dor do mundo?!"
ACT_3_75.6,Look you fucking bastard!,"Olhe, seu filho da puta!"
ACT_3_75.7,You can't even tell that you are twisting my fu....AAAA....COFF....my FUCKING ARM!,Você nem mesmo consegue ver que está torcendo a po… AAAA… COFF… a PORRA DO MEU BRAÇO!
ACT_3_75.8,He.,He.
ACT_3_75.9,He.,He.
ACT_3_75.10,HE.,HE.
ACT_3_75.11,"Anyway, here is how the story continues, that girl was lonely, and that girl wanted to die ten times a day.","Enfim, é assim que a história continua, aquela garota estava sozinha, e aquela garota queria morrer dez vezes por dia."
ACT_3_75.12,"She tried alright, and if you weren't the blind fuck that you are, you....COFFF....AAA....AAAAAA....","Ela tentou, sem dúvidas, e se você não fosse o escroto cego que é, você… COFFF… AAA… AAAAAA…"
ACT_3_75.13,would've noticed the cut around that same wrist you twist all the time!',teria percebido o corte ao redor do mesmo pulso que você torce o tempo todo!’
ACT_3_76.1,'Press it tighter...I am still scared.,'Aperte com mais força… Ainda estou com medo.
ACT_3_76.2,I want to feel that you are with me.',Quero sentir que você está comigo.’
ACT_3_77.1,'Aaaa...AAAAAAAAAAAAAAAAAAAaa.,'Aaaa...AAAAAAAAAAAAAAAAAAAaa.
ACT_3_77.2,Ha.,Ha.
ACT_3_77.3,Ha.,Ha.
ACT_3_77.4,HA.,HA.
ACT_3_77.5,You are twisting it even more.,Você está torcendo ainda mais.
ACT_3_77.6,Nothing gets into your brain does it!,"Nada chega até o seu cérebro, não é?!"
ACT_3_77.7,YOU MONKEY BRAIN FUCK!',SEU MERDA COM CÉREBRO DE MACACO!’
ACT_3_78.1,'I-I...','E-eu…’
ACT_3_79.1,'Well...he-hhh-here's...COFF....UAA....UAAA....how the story goes. She tried everything in her being to end it all...','Bem… É a-as-assim… COFF... UAA… UAAA… que a história continua. Ela tentou tudo o que podia para acabar com tudo…’
ACT_3_80.1,"'So the scared girl, who had all the womanly skills in her being, was getting old. Her loving parents tried to find suitors for her, one after another.","'Então a garota assustada, que possuía todas as habilidades femininas em seu ser, estava envelhecendo. Seus pais amorosos tentaram encontrar pretendentes para ela, um atrás do outro."
ACT_3_80.2,"Until one day,","Até que um dia,"
ACT_3_80.3,the photo of a suitor arrived...',a foto de um pretendente chegou…’
ACT_3_81.1,'Until...one day.... arrived another girl in a house next door.,'Até que… Um dia… Chegou uma garota na casa ao lado.
ACT_3_81.2,"Her eyes met with her, and she knew at first sight...'","Seus olhos se encontraram com os dela, e ela soube à primeira vista…’"
ACT_3_82.1,'...that she was in love.','… que estava apaixonada.’
ACT_3_83.1,'...that she was in...echk...ack....COFF...COFF...love.','… que ela estava… Echl… Ack… COFF… COFF… Apaixonada.’
ACT_3_84.1,"'The man was the first suitor that she saw, whom she knew would protect her for the rest of her life.'",'O homem foi o primeiro pretendente que ela viu que ela sabia que a protegeria pelo resto de sua vida.’
ACT_3_85.1,'The girl was the first among many to see the pain I-I....COFF...that girl...COFF....hid behind [s]my[/s]…her smiles.','A garota foi a primeira entre muitas a ver a dor que eu… COFF… Que aquela garota… COFF… Escondia atrás do [s]meu[/s]… Seu sorriso.’
ACT_3_86.1,'He looked like the perfect husband. ','Ele parecia ser o marido perfeito.’
ACT_3_87.1,"'The new girl knew that there was a pain behind those lips, and so, she did for the lonely girl what nothing around her ever did...uaaaa....ack.....","'A garota nova sabia que havia dor atrás daqueles lábios, e então, ela fez pela garota solitária o que ninguém ao seu redor fizera… Uaaaa… Ack…"
ACT_3_87.2,HEAR HER.,A OUVIU.
ACT_3_87.3,"Hear whatever she had to say, whether it was cries of pain, or joyous words of stars.","Ouvir o que quer que ela tivesse para dizer, fossem choros de dor, ou palavras alegres sobre estrelas."
ACT_3_87.4,"She was a PERFECT woman you see, for she could perform every DUTY that...COFF....the world around her wanted to do.","Ela era uma mulher PERFEITA, sabe, pois ela podia exercer cada DEVER que… COFF… Que o mundo ao seu redor quisesse."
ACT_3_87.5,"She did them perfectly, fold the....COFF...COFF...clothes in a second, make the tastiest food one wanted....COFF....wear pink and look charming in it.","Ela os executava com perfeição, dobrar as… COFF… COFF… roupas em um segundo, cozinhar a comida mais gostosa que você quisesse… COFF… Vestir-se de rosa e ficar encantadora."
ACT_3_87.6,"She was also not very knowledgeable when it comes to stars or solar systems, but she still nodded her head, showed her interest, whenever the girl went into huge gushes on Andromeda or Supernova or what not.","Ela também não tinha muito conhecimento quando se tratava de estrelas ou sistemas solares, mas ainda acenava com a cabeça, mostrava interesse, sempre que a garota começava a monologar sobre Andrômeda ou Supernova ou qualquer outra coisa."
ACT_3_87.7,The girl knew she had met the love of her life.',A garota sabia que tinha encontrado o amor de sua vida.’
ACT_3_88.1,'She knew that he would take any suffering that came her way to his heart.,'Ela sabia que ele acolheria qualquer sofrimento que a afetasse com seu coração.
ACT_3_88.2,She knew that with him she would be able to wear pink and look charming in it.,"Ela sabia que com ele, ela poderia vestir-se de rosa e ficar charmosa."
ACT_3_88.3,She knew he would give her all the pink and blue and yellow dresses she wanted in the world.,Ela sabia que ele daria-lhe todos os vestidos rosas e azuis e amarelos que ela quisesse no mundo.
ACT_3_88.4,"That she will nod her head to whatever he wanted to gush about, even if she didn't understand anything, she will show interest, just because being near him was a joy.'","Que ela acenaria com a cabeça para qualquer coisa que ele quisesse falar, mesmo que ela não entendesse nada, ela mostraria interesse, simplesmente porque era uma alegria estar perto dele.’"
ACT_3_89.1,'He.,'He.
ACT_3_89.2,HE...,HE…
ACT_3_89.3,COFFF...,COFFF…
ACT_3_89.4,COFF!,COFF!
ACT_3_89.5,That was her biggest mistake.,Esse foi seu maior erro.
ACT_3_89.6,"For soon she learned that the girl next to her felt the same way, and they kissed their life’s first kiss on a full moon night.","Pois logo ela aprendeu que a garota da casa ao lado se sentia da mesma maneira, e elas deram o primeiro beijo de suas vidas em uma noite de lua cheia."
ACT_3_89.7,"She gave her a star-shaped locket, made out of scraps:","Ela a presenteou com um broche em formato de estrela, feito de sucata:"
ACT_3_89.8,"black strings and star stickers,","barbantes pretos e adesivos de estrela,"
ACT_3_89.9,and tied it around her neck.,e amarrou ao redor de seu pescoço.
ACT_3_89.10,Her lover made her a wrist band from the shells she collected and tied it around her wrist.,Sua amada fizera-lhe uma pulseira das conchas que havia coletado e a amarrou ao redor de seu pulso.
ACT_3_89.11,"Both will be taken away by their parents after a particular incident, but until that happened, they had already called each other their own.","Ambos serão confiscados por seus pais depois de um incidente em particular, mas até isso acontecer, elas já haviam chamado uma a outra de dela."
ACT_3_89.12,The girl still remembers....COFF....she still remembers how beautiful the river looked....',A garota ainda se lembra… COFF… Ela ainda se lembra do quão lindo o rio estava…’
ACT_3_90.1,'H...COFF....how...beautiful she looked.','O… COFF… O quão… Linda ela estava.’
ACT_3_91.1,"'That was her biggest joy. For she could only wish that he loved her the same way she did on that very first look at him. She remembered that she ran by the river, touched the roses, and sometimes stayed by the night near it, wondering...'","'Essa era sua maior alegria. Pois ela podia apenas desejar que ele a amasse da mesma maneira que ela o amava desde aquele primeiro olhar. Ela se lembrou de quando correu pelo rio, tocou as rosas, e algumas vezes passou a noite próxima a ele, se perguntando…’"
ACT_3_92.1,'If she would ever get to kiss him under that beautiful moon.','Se ela um dia o beijaria sob aquela bela lua.’
ACT_3_93.1,'She could not...COFFF....COFFF... wait for the day she eloped that horrid place with her.','Ela não podia… COFFF… COFFF… Esperar pelo dia em que fugiria daquele lugar horroroso com ela.’
ACT_3_94.1,'She could not wait for the day he would come to meet her.','Ela não podia esperar pelo dia em que ele viria conhecê-la.’
ACT_3_95.1,'Unfortunately...','Infelizmente…’
ACT_3_96.1,'Fortunately...','Felizmente…’
ACT_3_97.1,'That day never arrived.','Esse dia nunca chegou.’
ACT_3_98.1,'That day arrived.','Esse dia chegou.’
ACT_3_99.1,"'The girl and her lov....COFF.....lover were found by the hag, when they were in her room, telling each other how much they loved each other.","'A garota e sua amad… COFF… Amada foram encontradas pela bruxa, quando estavam em seu quarto, dizendo uma à outra o quanto elas se amavam."
ACT_3_99.2,"The hag beat them merciless, not just with hands, but with pieces of brick she found from somewhere.","A bruxa as espancou sem misericórdia, não apenas com as mãos, mas com pedaços de tijolo que encontrara em algum lugar."
ACT_3_99.3,He....Uaa...ackh..a.a....ackh....he. he.,He....Uaa...ackh..a.a....ackh....he. he.
ACT_3_99.4,"She still remembers how her lover’s beautiful face cried, and how she was unable to do anything to stop her.","Ela ainda se lembra de como o belo rosto de sua amada chorou, e como ela fora incapaz de fazer algo para pará-la."
ACT_3_99.5,"The hag was very mad you see, for the girl was [i]Conferri[/i].","A bruxa estava muito irritada, sabe, pois a garota era [i]Conferri[/i]."
ACT_3_99.6,And so she believed that she had corrupted her child into degeneracy.',E portanto ela acreditava que ela havia corrompido sua filha à degenerescência.
ACT_3_100.1,"'The girl still remembers that one day she was looking at his photo, and her mother came to her and told her that she too wished that she would be his bride.","'A garota ainda se lembra de que um dia ela estava olhando sua foto, e sua mãe veio até ela e a disse que ela também desejava que ela fosse sua esposa."
ACT_3_100.2,"She told her how proud she was, that I had chosen a man of such warm [i]Yhafian[/i] blood.'","Ela disse o quão orgulhosa estava, de que eu havia escolhido um homem com sangue [i]Yhafaniano[/i] tão quente.’"
ACT_3_101.1,'He...COFF....COFF.....ackh.,'He...COFF....COFF.....ackh.
ACT_3_101.2,"The hag almost killed the lover, until her parents came.","A bruxa quase matou sua amada, até seus pais chegarem."
ACT_3_101.3,A meeti...COFF...a so-called meeting was held between the two families.,Uma reuni… COFF… uma assim chamada reunião foi feita entre as duas famílias.
ACT_3_101.4,"Where both the fathers almost killed each other, screaming that the girl on one end had corrupted the one on the other side.","Onde ambos os pais quase se mataram, gritando que a garota de um lado havia corrompido aquela do outro."
ACT_3_101.5,"That their daughters were NORMAL,","Que suas filhas eram NORMAIS,"
ACT_3_101.6,"OBEDIENT,","OBEDIENTES,"
ACT_3_101.7,and there was no way she would...,e que não havia possibilidade dela…
ACT_3_101.8,COFF...COFF...,COFF… COFF…
ACT_3_101.9,stoop down to such low-class acts without being manipulated.',Se rebaixar a um ato de tão baixa classe sem ter sido manipulada.’
ACT_3_102.1,"'The mother arranged the meeting, and two families met.","'A mãe arranjou um encontro, e as duas famílias se conheceram."
ACT_3_102.2,"The girl's family – her father and mother – told the boy's, on how perfect she was, on how skilled she was.","A família da garota – seu pai e mãe – contaram à do garoto o quão perfeita ela era, o quão habilidosa ela era."
ACT_3_102.3,"She did not think she deserved the praise, but they kept on telling.","Ela não achava que merecia tantos elogios, mas eles continuaram contando."
ACT_3_102.4,"So was the boy's, his uncle and aunt could not stop telling the girl's family, on how brave he was, and though he was distant from his father, who gave him nothing but pain from childhood, the rest of his family, his uncles and aunts from her mother's side, his now late grandfather, and his grandmother loved him very much.","Assim como a do garoto, seu tio e tia não conseguiam parar de contar à família da garota sobre o quão corajoso ele era, e apesar de ser distante do pai, que não o deu nada além de dor na infância, o resto da família, seus tios e tios por parte de mãe, seu agora finado avô, e sua avó o amavam muito."
ACT_3_102.5,"He was a perfect man, she felt like she did not deserve him.","Ele era um homem perfeito, ela achava que não o merecia."
ACT_3_102.6,"Still after five minutes talking with him, they both knew they wanted each other, and two months later she was...'","Mesmo assim, após cinco minutos de conversa com ela, ambos sabiam que se desejavam, e dois meses depois ela estava…’"
ACT_3_103.1,'One month later...COFF...,'Um mês depois… COFF…
ACT_3_103.2,the girl's lover was married off to a man her father's age.,a sua namorada fora casada com um homem da idade de seu pai.
ACT_3_103.3,She never heard from her again.,Ela nunca mais ouviu falar dela.
ACT_3_103.4,"Two months later, she too was...'","Dois meses depois, ela também estava…’"
ACT_3_104.1,'...married off to the man of her dreams.','… casada com o homem de seus sonhos.’
ACT_3_105.1,'...married off to the man of her,'… casada com o homem de seus
ACT_3_105.2,nightmares.',Pesadelos.’
ACT_3_106.1,"'Oh, how lovingly he pressed her arms.'","'Oh, o quão amorosamente ele pressionava seus braços.’"
ACT_3_107.1,'The...COFF....COFF....horrid way he twisted her wrist.','O… COFF… COFF… jeito horrendo que ele torcia seu pulso.’
ACT_3_108.1,'The loving way he tugged at her hair.','O jeito carinhoso que ele brincava com seu cabelo.’
ACT_3_109.1,'The violent way he pulled her hair.','A maneira violenta com que puxava seu cabelo.’
ACT_3_110.1,'The joyous woman he made her.','A mulher alegre que ele a tornou.’
ACT_3_111.1,'The terrified puppet he created out of her.','A marionete aterrorizada que ele fez dela.’
ACT_3_112.1,'He gave all the clothes a woman could wish for.','Ele dera a ela todas as roupas que uma mulher poderia desejar.’
ACT_3_113.1,'He made her wear things that he wanted her to wear.','Ele a fizera vestir coisas que ele queria que ela vestisse.’
ACT_3_114.1,'He surrounded that lonely girl with friends that kept her happy.','Ele rodeou aquela garota solitária com amigas que a mantinham feliz.’
ACT_3_115.1,"'He surrounded her with women...uaaaaa...a.ckh...acl...ackh....he wanted her to be friendly with, because that assured that he would rise himself.","'Ele a rodeou com mulheres… Uaaaaa… Ackh… Acl… Ackh… Que ele queria que ela fosse amiga, pois isso garantia que ele se ergueria."
ACT_3_115.2,"The group was toxic, they wanted her to do things, wanted her to gift things all the time, wanted her to help out in things she never wanted to do.","O grupo era tóxico, elas queriam que ela fizesse coisas, queriam que ela as presenteasse a todo momento, queriam que ela ajudasse em coisas que ela nunca quis fazer."
ACT_3_115.3,"The more and more she tried looking at the stars for comfort,","E quanto mais ela tentava olhar para as estrelas em busca de conforto,"
ACT_3_115.4,the more she was reminded that she was being dragged into hell.',mais ela era lembrada de que estava sendo arrastada para o inferno.’
ACT_3_116.1,"'And then one day, she decided that it was time that she bore his child.","'E então um dia, ela decidiu que era hora de gerar seu filho."
ACT_3_116.2,"After all, her loving parents deserved a grandson to play with of their own.'","Afinal de contas, seus pais amorosos mereciam um neto próprio para brincar.’"
ACT_3_117.1,"'And then one day, she started getting calls...COFF... from the hag at home, telling her it was time that she bore his child.","'E então um dia, ela começou a receber ligações… COFF… Da bruxa em casa, dizendo-a que ela hora de gerar seu filho."
ACT_3_117.2,"All this time, she tried to keep him away from her body, and she did not want him touching her anywhere.","Esse tempo todo, ela tentou mantê-lo afastado de seu corpo, e ela não o queria tocando-a em lugar nenhum."
ACT_3_117.3,"She tried refusing by vague means, telling the hag that she was not ready, but then one day her father called, and told her that if she did not give them a grandchild soon enough, he would tie a noose around his neck, and","Ela tentou recusar de maneiras vagas, dizendo à bruxa que ela não estava pronta, mas então um dia seu pai ligou, e a disse que se ela não o desse um neto logo, ela amarraria um nó em volta do pescoço e"
ACT_3_117.4,kill himself.,se mataria.
ACT_3_117.5,"Oh...COFF...how she could only wish now, that she would've let him kill himself.",Oh… COFF… Como ela queria ter deixado-o se matar.
ACT_3_117.6,"For it is now as she says those words out loud, she realizes that he never loved his child...","Pois agora quando diz essas palavras em voz alta, ela percebe que ele nunca amou sua filha…"
ACT_3_117.7,only his honor.' ,Apenas sua honra.’
ACT_3_118.1,"'So, one week later, out of love for her, her family, and the man she loved, she bore his child. She still remembers the first day she got the news, she was...'","Então, uma semana depois, por amor a si mesma, sua família, e ao homem que amava, ela gerou seu filho. Ela ainda se lembra do dia que recebeu a notícia, ela estava…’"
ACT_3_119.1,'She was crying in pain.','Ela estava chorando de dor.’
ACT_3_120.1,'...laughing with joy.','… rindo de alegria.’
ACT_3_121.1,"'Even in her pregnancy, he gave her all the....COFF....COFF....pain he could.","'Até mesmo durante a gravidez, ele deu a ela toda a… COFF… COFF… Dor que podia."
ACT_3_121.2,For one day when he was drunk...ackh...eck...ackh...he pushed her down the stairs.',Um dia enquanto estava bêbado… Ackh… Eck… Ackh… Ele a empurrou da escada.’
ACT_3_122.1,"'In her pregnancy, though he was busy all the time, he still gave her all the love and affection he could.","'Durante a gravidez, apesar de estar ocupado a todo momento, ele ainda deu a ela todo o amor a afeto que podia."
ACT_3_122.2,She still remembered the day she slipped off the stairs and was rushed to the hospital.,Ela ainda se lembra do dia em que escorregou da escada e foi levada às pressas para o hospital.
ACT_3_122.3,She was scared...',Ela estava com medo…’
ACT_3_123.1,'She was still somewhat happy for she thought...COFF...COFF...ECHK-ACK.',"'Ela estava de algum modo feliz, pois pensou… COFF… COFF… ECHK-ACK.’"
ACT_3_124.1,'But fortunately...','Mas felizmente…’
ACT_3_125.1,'Unfortunately...','Infelizmente…’
ACT_3_126.1,'That three week old flower survived.','Aquela flor de três semanas sobreviveu.’
ACT_3_127.1,'That curse that lived in my belly...COFF...COFF...survived.,'Aquela maldição que vivia em meu ventre… COFF… COFF… Sobrevivera.’
ACT_3_127.2,"Even when the doctor told her husband that she was not capable of giving birth, that there was a chance of her dying through it, she still had to bear it.","Mesmo quando o médico disse ao marido que ela era incapaz de dar à luz, de que havia uma chance de ela morrer durante o processo, ela ainda teve que aguentar."
ACT_3_127.3,"It was not just him, but everyone around him.","Não era apenas ele, mas todos à sua volta."
ACT_3_127.4,"They all would have her die, they all wished for her to die, just so she can give birth to something that may not survive itself.","Eles todos aceitariam que ela morresse, eles todos queriam que ela morresse, apenas para ela dar à luz a algo que poderia não sobreviver por conta própria."
ACT_3_127.5,"Her life had no value to them, for them she was just a fuc...COFF...fucking machine. There was no need to protect the machine either, even when the doctor gave that news, he too knew that it was just a formality, she was to die anyway.","Sua vida não tinha valor para eles, para eles era era apenas uma máq… COFF… Máquina para foder. Também não havia necessidade de proteger a máquina, mesmo quando o médico deu aquela notícia, ele sabia que eram apenas formalidades, ela iria morrer de qualquer forma."
ACT_3_127.6,The one who had the most sympathy for me in this entire shit piece of a country was the fucking doctor.',Aquele que tinha mais simpatia por mim nessa merda de país inteiro era a porra do médico.’
ACT_3_128.1,'An...','E…’
ACT_3_129.1,'And now here she is...','E agora aqui está ela…’
ACT_3_130.1,'And now here she is...','E agora aqui está ela…’
ACT_3_131.1,'Knowing that....COFF...she is going to die...','Sabendo que… COFF… Ela vai morrer…’
ACT_3_132.1,"'Knowing that even at moments of fear, she is going to live...'","'Sabendo que mesmo em momentos de medo, ela vai viver…’"
ACT_3_133.1,'Surrounded by the man she loathes the most.','Próxima do homem que ela mais odeia.’
ACT_3_134.1,'Surrounded by the man she loves the most.','Próxima do homem que ela mais ama.’
ACT_3_135.1,I did not know that she loved me that much.,Eu não sabia que ela me amava tanto.
ACT_3_135.2,"I could imagine that near brush with death reminded her of my importance in her life, as it reminded me of her importance in mine.","Eu consigo imaginar que aquele quase encontro com a morte a lembrou da minha importância em sua vida, assim como me lembrou da importância dela na minha."
ACT_3_135.3,"I hugged her tight and told her, 'Never let me go, as I would never let you go.'","Eu a abracei com força e disse, ‘Nunca me solte, assim como eu nunca te soltarei.’"
ACT_3_136.1,'I.,'EU.
ACT_3_136.2,AM.,NÃO.
ACT_3_136.3,NOT.,SOU.
ACT_3_136.4,YOUR.,A.
ACT_3_136.5,MOTHER.,PORRA.
ACT_3_136.6,YOU.,DA.
ACT_3_136.7,DEAF.,SUA.
ACT_3_136.8,FUCKING.,MÃE.
ACT_3_136.9,IDIOT!!',SEU IDIOTA SURDO DO CARALHO!!’
ACT_3_137.1,"'I promise I will never let you go,'","'Eu prometo que nunca vou te soltar,’"
ACT_3_137.2,"as she said that,","enquanto ela dizia isso,"
ACT_3_137.3,"I kissed her forehead,","eu beijei sua testa,"
ACT_3_137.4,"and then going down I kissed her belly,","e então abaixei e beijei sua barriga,"
ACT_3_137.5,"and told my son inside,","e disse ao filho lá dentro,"
ACT_3_137.6,'I love you both.',"'Eu amo vocês dois,’"
ACT_3_138.1,'HE.,'HE.
ACT_3_138.2,HE.,HE.
ACT_3_138.3,HE.,HE.
ACT_3_138.4,COFF.,COFF.
ACT_3_138.5,COFF.,COFF.
