keys,en,pt_BR
ACT_4_37.8,Don't laugh!,ACT_4_37.8_PT
ACT_4_37.9,I know you are laughing!,ACT_4_37.9_PT
ACT_4_37.10,It hurts!,ACT_4_37.10_PT
ACT_4_37.11,"My entire food pipe shakes, and it vibrates with an unimaginable pain throughout my insides.",ACT_4_37.11_PT
ACT_4_37.12,It felt like I was going to vomit out my heart anytime.,ACT_4_37.12_PT
ACT_4_37.13,How can I make you not laugh!,ACT_4_37.13_PT
ACT_4_37.14,Why are you still laughing!,ACT_4_37.14_PT
ACT_4_37.15,JUST STOP!,ACT_4_37.15_PT
ACT_4_37.16,"It hurts, can't you see.",ACT_4_37.16_PT
ACT_4_37.17,"I am repeating like a tape recorder that it,",ACT_4_37.17_PT
ACT_4_37.18,'HURTS!,ACT_4_37.18_PT
ACT_4_37.19,HURTS!,ACT_4_37.19_PT
ACT_4_37.20,"HURTS!',",ACT_4_37.20_PT
ACT_4_37.21,how many times would I have to repeat that to make you understand that.,ACT_4_37.21_PT
ACT_4_37.22,Stop laughing!,ACT_4_37.22_PT
ACT_4_37.23,STOP!,ACT_4_37.23_PT
ACT_4_37.24,LAUGHING!,ACT_4_37.24_PT
ACT_4_37.25,Kaede!,ACT_4_37.25_PT
ACT_4_37.26,Mother!,ACT_4_37.26_PT
ACT_4_37.27,Seiko!,ACT_4_37.27_PT
ACT_4_37.28,ANYONE!,ACT_4_37.28_PT
ACT_4_37.29,Anyone come here and make them stop!,ACT_4_37.29_PT
ACT_4_37.30,STOP!,ACT_4_37.30_PT
ACT_4_37.31,This happened so long ago and yet I hear the laughter!,ACT_4_37.31_PT
ACT_4_37.32,It is not supposed to happen in tales recounted in the past!,ACT_4_37.32_PT
ACT_4_37.33,"It was happening then, but it should not happen now!",ACT_4_37.33_PT
ACT_4_37.34,Then the same thing happened:,ACT_4_37.34_PT
ACT_4_37.35,"Repeating laughter,",ACT_4_37.35_PT
ACT_4_37.36,and me screaming for help.,ACT_4_37.36_PT
ACT_4_37.37,"My hands were bloodied, you know how much that hurts!",ACT_4_37.37_PT
ACT_4_37.38,I COULD FEEL EVERY SHARD THAT WAS STABBED IN ME!,ACT_4_37.38_PT
ACT_4_37.39,WHAT WILL TAKE IT TO MAKE YOU BELIEVE ME!,ACT_4_37.39_PT
ACT_4_37.40,W-what will it take for you to....,ACT_4_37.40_PT
ACT_4_38.1,I could hear something ringing.,ACT_4_38.1_PT
ACT_4_39.1,"It was the telephone, it was ringing from the living room.\n\n",ACT_4_39.1_PT
ACT_4_39.2,"In a dazed mouth that did nothing but whimper and cry, I got up, and limped towards the telephone.",ACT_4_39.2_PT
ACT_4_40.1,"'H-huh-hel-hello,'",ACT_4_40.1_PT
ACT_4_40.2,my shivering lips let out those words.\n\n,ACT_4_40.2_PT
ACT_4_40.3,"'Sir, it is me,'",ACT_4_40.3_PT
ACT_4_40.4,"It was my junior, he was weeping too,",ACT_4_40.4_PT
ACT_4_40.5,"'I need to tell you something, it is not good news. Sei-Seiko...'\n\n",ACT_4_40.5_PT
ACT_4_40.6,"All I wanted was to scream and interrupt his words and order him to send help, but all that escaped me was a huffing noise from my mouth followed by a maddening whimper that escaped my lips.\n\n",ACT_4_40.6_PT
ACT_4_40.7,"'Seiko, she was...she was...'",ACT_4_40.7_PT
ACT_4_40.8,"The Junior was breaking down, I could tell that he was breaking down, barely holding onto any bravery taught in the training camps,",ACT_4_40.8_PT
ACT_4_40.9,'...she was shot by Yoko.'\n\n,ACT_4_40.9_PT
ACT_4_40.10,"TELL HIM TO BRING HELP,",ACT_4_40.10_PT
ACT_4_40.11,"I kept screaming from inside, but all I could do was struggle with my breath.",ACT_4_40.11_PT
ACT_4_40.12,"Maybe in one of those struggling breaths, the 'phoo' sound of my breaths was heard by him as, 'who?' for he soon replied to me,",ACT_4_40.12_PT
ACT_4_40.13,"' Sir, Isamu's wife, Yoko. She barged into the office with a revolver she got from god-knows-where, and shot Seiko thre-th-three times in the throat calling her a whore. She died before we could help. We tried apprehending her, but she just screamed and shot herself in the mouth. It is all chaos here. I don't know what to do. What answer to give to the general and our great leader. I-I know you are on holiday, b-b-ut please, any story you can make up will help me a lot. P-p-please.'",ACT_4_40.13_PT
ACT_4_41.1,I slammed the receiver.,ACT_4_41.1_PT
ACT_4_41.2,WHAT WAS I DOING?,ACT_4_41.2_PT
ACT_4_41.3,I told myself immediately.,ACT_4_41.3_PT
ACT_4_41.4,I should call him back and ask for help.,ACT_4_41.4_PT
ACT_4_41.5,What...,ACT_4_41.5_PT
ACT_4_41.6,what...,ACT_4_41.6_PT
ACT_4_41.7,what was the number of the office again?,ACT_4_41.7_PT
ACT_4_41.8,"No, I can call my office telephone, someone would pick it up.",ACT_4_41.8_PT
ACT_4_41.9,"Yes,",ACT_4_41.9_PT
ACT_4_41.10,Yes.,ACT_4_41.10_PT
ACT_4_41.11,Someone would.,ACT_4_41.11_PT
ACT_4_41.12,I can...,ACT_4_41.12_PT
ACT_4_42.1,THANKFULLY IT WAS SOON RINGING AGAIN!,ACT_4_42.1_PT
ACT_4_43.1,"Although it was aching, I quickly picked up the receiver from my stabbed hand, and with a shivering body I kept it to my ear, and with all the strength I could muster, I managed to speak,",ACT_4_43.1_PT
ACT_4_43.2,'H-h-h-help.'\n\n,ACT_4_43.2_PT
ACT_4_43.3,Unfortunately...,ACT_4_43.3_PT
ACT_4_44.1,....they fell onto the wrong ears.,ACT_4_44.1_PT
ACT_4_45.1,'She...',ACT_4_45.1_PT
ACT_4_46.1,"'She has given birth,'",ACT_4_46.1_PT
ACT_4_47.1,"'it's a girl,'",ACT_4_47.1_PT
ACT_4_48.1,'Congratulations.'\n\n,ACT_4_48.1_PT
ACT_4_48.2,'Congratulations.'\n\n,ACT_4_48.2_PT
ACT_4_48.3,'Congratulations.'\n\n,ACT_4_48.3_PT
ACT_4_48.4,'Congratulations.'\n\n,ACT_4_48.4_PT
ACT_4_48.5,'Congratulations.'\n\n,ACT_4_48.5_PT
ACT_4_48.6,'Congratulations.'\n\n,ACT_4_48.6_PT
ACT_4_48.7,'Congratulations.',ACT_4_48.7_PT
ACT_4_49.1,"I did not speak anything, I just took heavy breaths, and then hoped that the next phone would be that of the junior, but that phone never came.",ACT_4_49.1_PT
ACT_4_49.2,"I know, I can tell.",ACT_4_49.2_PT
ACT_4_49.3,"I was standing there for a good part of five minutes, staring intently at the telephone, with my hands still bleeding and my body still burning.",ACT_4_49.3_PT
ACT_4_49.4,I hoped he would call soon and I would muster the same courage like before and call for help.,ACT_4_49.4_PT
ACT_4_49.5,"However, before that scenario could even form a clear picture in my head, something...",ACT_4_49.5_PT
ACT_4_50.1,...tapped on the wooden table behind me.,ACT_4_50.1_PT
ACT_4_50.2,I turned around and took gentle steps towards the table.,ACT_4_50.2_PT
ACT_4_50.3,"I stumbled my steps in between, but I was able to grab onto the side of the sofa and not fall.",ACT_4_50.3_PT
ACT_4_50.4,"I took three more steps,",ACT_4_50.4_PT
ACT_4_50.5,"slow and steady,",ACT_4_50.5_PT
ACT_4_50.6,"and then stood straight, and with un-blinking eyes,",ACT_4_50.6_PT
ACT_4_50.7,I fixed my gaze on what laid so openly,ACT_4_50.7_PT
ACT_4_50.8,in the middle of the table.,ACT_4_50.8_PT
ACT_4_51.1,Ha.,Ha.
ACT_4_51.2,Ha.,Ha.
ACT_4_51.3,Ha.,Ha.
ACT_4_51.4,Ha.,Ha.
ACT_4_51.5,Ha.,Ha.
ACT_4_51.6,Ha.,Ha.
ACT_4_51.7,Ha.,Ha.
ACT_4_52.1,Ha.,Ha.
ACT_4_52.2,Ha.,Ha.
ACT_4_52.3,Ha.,Ha.
ACT_4_52.4,Ha.,Ha.
ACT_4_52.5,Ha.,Ha.
ACT_4_52.6,Ha.,Ha.
ACT_4_52.7,Ha.,Ha.
ACT_4_52.8,Ha.,Ha.
ACT_4_52.9,Ha.,Ha.
ACT_4_52.10,Ha.,Ha.
ACT_4_52.11,Ha.,Ha.
ACT_4_52.12,Ha.,Ha.
ACT_4_52.13,Ha.,Ha.
ACT_4_52.14,Ha.,Ha.
ACT_4_53.1,Ha.,Ha.
ACT_4_53.2,Ha.,Ha.
ACT_4_53.3,Ha.,Ha.
ACT_4_53.4,Ha.,Ha.
ACT_4_53.5,Ha.,Ha.
ACT_4_53.6,Ha.,Ha.
ACT_4_53.7,Ha.,Ha.
ACT_4_53.8,Ha.,Ha.
ACT_4_53.9,Ha.,Ha.
ACT_4_53.10,Ha.,Ha.
ACT_4_53.11,Ha.,Ha.
ACT_4_53.12,Ha.,Ha.
ACT_4_53.13,Ha.,Ha.
ACT_4_53.14,Ha.,Ha.
ACT_4_53.15,Ha.,Ha.
ACT_4_53.16,Ha.,Ha.
ACT_4_53.17,Ha.,Ha.
ACT_4_53.18,Ha.,Ha.
ACT_4_53.19,Ha.,Ha.
ACT_4_53.20,Ha.,Ha.
ACT_4_53.21,Ha.,Ha.
ACT_4_54.1,Ha.,Ha.
ACT_4_54.2,Ha.,Ha.
ACT_4_54.3,Ha.,Ha.
ACT_4_54.4,Ha.,Ha.
ACT_4_54.5,Ha.,Ha.
ACT_4_54.6,Ha.,Ha.
ACT_4_54.7,Ha.,Ha.
ACT_4_54.8,Ha.,Ha.
ACT_4_54.9,Ha.,Ha.
ACT_4_54.10,Ha.,Ha.
ACT_4_54.11,Ha.,Ha.
ACT_4_54.12,Ha.,Ha.
ACT_4_54.13,Ha.,Ha.
ACT_4_54.14,Ha.,Ha.
ACT_4_54.15,Ha.,Ha.
ACT_4_54.16,Ha.,Ha.
ACT_4_54.17,Ha.,Ha.
ACT_4_54.18,Ha.,Ha.
ACT_4_54.19,Ha.,Ha.
ACT_4_54.20,Ha.,Ha.
ACT_4_54.21,Ha.,Ha.
ACT_4_54.22,Ha.,Ha.
ACT_4_54.23,Ha.,Ha.
ACT_4_54.24,Ha.,Ha.
ACT_4_54.25,Ha.,Ha.
ACT_4_54.26,Ha.,Ha.
ACT_4_54.27,Ha.,Ha.
ACT_4_54.28,Ha.,Ha.
ACT_4_54.29,Ha.,Ha.
ACT_4_54.30,Ha.,Ha.
ACT_4_54.31,Ha.,Ha.
ACT_4_54.32,Ha.,Ha.
ACT_4_54.33,Ha.,Ha.
ACT_4_54.34,Ha.,Ha.
ACT_4_54.35,Ha.,Ha.
ACT_4_54.36,Ha.,Ha.
ACT_4_54.37,Ha.,Ha.
ACT_4_54.38,Ha.,Ha.
ACT_4_54.39,Ha.,Ha.
ACT_4_54.40,Ha.,Ha.
ACT_4_54.41,Ha.,Ha.
ACT_4_54.42,Ha.,Ha.
ACT_4_54.43,Ha.,Ha.
ACT_4_54.44,Ha.,Ha.
ACT_4_54.45,Ha.,Ha.
ACT_4_54.46,Ha.,Ha.
ACT_4_54.47,Ha.,Ha.
ACT_4_54.48,Ha.,Ha.
ACT_4_54.49,Ha.,Ha.
ACT_4_54.50,Ha.,Ha.
ACT_4_54.51,Ha.,Ha.
ACT_4_54.52,Ha.,Ha.
ACT_4_55.1,'So that is where you were hiding.','Então é aqui que você tava se escondendo.’
