keys,en,pt_BR
ACT_5_68.4,"I wanted to die, if I could prick those shards out of my knuckles and cut my wrist in two,","Eu queria morrer, se eu pudesse arrancar aqueles cacos das minhas mãos e cortar meu pulso em dois,"
ACT_5_68.5,I would.,eu o faria.
ACT_5_68.6,"But I was shaking and bleeding already, my mind had lost all its sense of place.","Mas eu já tremia e sangrava, minha mente havia se perdido."
ACT_5_69.1,'Ma.','Ma.'
ACT_5_70.1,'Ma.','Ma.'
ACT_5_71.1,"'AAAAAAAAAAAAAAAAAAAA,'","'AAAAAAAAAAAAAAAAAAAA,'"
ACT_5_71.2,"I smashed my head on the floor,","Eu bati a cabeça no chão,"
ACT_5_71.3,'Mama.,'Mamãe.
ACT_5_71.4,I WANT MY MAMA!,EU QUERO MINHA MAMÃE!
ACT_5_71.5,I WANT MY PAPA!,EU QUERO MEU PAPAI!
ACT_5_71.6,Anyone!,Qualquer um!
ACT_5_71.7,ANYONE!,QUALQUER UM!
ACT_5_71.8,I WANT ANYONE!,EU QUERO QUALQUER UM!
ACT_5_71.9,I DON'T WANT TO DIE!,EU NÃO QUERO MORRER!
ACT_5_71.10,"PLEASE, I DON'T WANT TO DIE!!!","POR FAVOR, EU NÃO QUERO MORRER!!!"
ACT_5_71.11,"PLEASE, MY HAND HURTS!","POR FAVOR, MINHAS MÃOS DOEM!"
ACT_5_71.12,IT HURTS REALLY BAD!,ELAS DOEM TANTO!
ACT_5_71.13,"PLEASE, HOLD IT!","POR FAVOR, SEGUREM-NAS!"
ACT_5_71.14,"HOLD IT, IT HURTS!","SEGUREM-NAS, ELAS DOEM!"
ACT_5_71.15,PLEASE!,POR FAVOR!
ACT_5_71.16,ANYONE!,QUALQUER UM!
ACT_5_71.17,ANNNNYONNEEEEEE!',QUALQUEEEEER UMMMMM!'
ACT_5_72.1,'Anyone.,'Qualquer um.
ACT_5_72.2,"I want a human here, any human.","Eu quero um humano aqui, qualquer humano."
ACT_5_72.3,Just any fucking human.,Qualquer porra de humano.
ACT_5_72.4,"Please, I don't want to die.","Por favor, eu não quero morrer."
ACT_5_72.5,A single sight would be good.,Um único suspiro estaria de bom tamanho.
ACT_5_72.6,"I don't want to die alone, anyone?","Eu não quero morrer sozinho, alguém?"
ACT_5_72.7,"Just anyone, please.","Só alguém, por favor."
ACT_5_72.8,"Please,","Por favor,"
ACT_5_72.9,"please,","por favor,"
ACT_5_72.10,please....',por favor...'
ACT_5_73.1,'There are no humans in this room.','Não há humanos nesse quarto.'
ACT_5_74.1,'Something spoke not from left...,'Algo falou não da esquerda...
ACT_5_74.2,not from right...,Não da direita...
ACT_5_74.3,not from behind...,Não de trás...
ACT_5_74.4,and definitely not in the front. Neither was it something that was below me.,E definitivamente não da frente. Tão pouco foi algo abaixo de mim.
ACT_5_74.5,It was something that spoke from...,Fora algo que falara...
ACT_5_75.1,...above.,... Acima.
ACT_5_76.1,"Have you ever seen something so vicious and angry, so terrifyingly bigger than you, that you cannot describe the fear you felt, all just by looking at it?","Você já viu algo tão vicioso e raivoso, tão assustadoramente maior do que você, que você não consegue descrever o medo que sentiu, apenas ao olhar para ele?"
ACT_5_76.2,"A figure so inhuman,","Uma figura tão desumana,"
ACT_5_76.3,"so detached from the sense of structure,","tão desconectada do senso de estrutura,"
ACT_5_76.4,"so horrible in the way it drooled and breathed,","tão horrível na maneira com que babava e respirava,"
ACT_5_76.5,"and so unspeakably mysterious in its movement,","e tão inenarravelmente misteriosa em seus movimentos,"
ACT_5_76.6,"that all you can do,","que tudo o que você consegue fazer,"
ACT_5_76.7,"is describe,","é descrever,"
ACT_5_76.8,is its movement.,seus movimentos.
ACT_5_76.9,"The moment when you look at that thing,","O momento que você olhou para aquela coisa,"
ACT_5_76.10,knowing that it is approaching...,sabendo que ela se aproximava...
ACT_5_77.1,"...little by little towards you, with limbs that bended in usual directions,","... Pouco a pouco até você, com membros que se dobravam em direções incomuns,"
ACT_5_77.2,"slogging the body that they were attached to,","arrastando o corpo ao qual estavam conectados,"
ACT_5_77.3,"and yet,","e ainda assim,"
ACT_5_77.4,"the movement was so smooth,","o movimento era tão suave,"
ACT_5_77.5,"that you can tell,","que você podia afirmar,"
ACT_5_77.6,"that this unspeakable horror that your eyes shook to,","que esse horror indescritível ao qual seus olhos tremiam,"
ACT_5_77.7,"your legs surrendered to,","suas pernas se renderam,"
ACT_5_77.8,"you knees shook so much in fear that they touched each other,","seus joelhos tremiam tanto que tocavam um no outro,"
ACT_5_77.9,and your mind struggled against the friction of sanity that struck in a total different direction of comprehensibility,e sua mente lutou contra a fricção da sanidade que se movera em uma direção totalmente diferente da compreensibilidade
ACT_5_77.10,"and the resulting spark started a fire which burned every nerve that was so long holding together your being of existence,","e a fagulha resultado iniciou um incêndio que queimou cada nervo que há tanto tempo segurava a sua existência,"
ACT_5_77.11,WAS MOVING ITS NATURAL MOVEMENTS.,ESTAVA SE MOVENDO DE FORMA NATURAL.
ACT_5_77.12,"It was born this way, this was its natural form, and it was ready to devour whatever was below it.","Ela nascera dessa maneira, essa era sua forma natural, e ela estava pronta para devorar o que quer que estivesse abaixo de si."
ACT_5_77.13,And below it right now was,E abaixo dela agora estava
ACT_5_77.14,me.,eu.
ACT_5_77.15,Ha.,Ha.
ACT_5_77.16,Ha.,Ha.
ACT_5_78.1,Ha.,Ha.
ACT_5_78.2,Ha.,Ha.
ACT_5_78.3,Ha.,Ha.
ACT_5_79.1,All I could do...,Tudo o que eu podia fazer...
ACT_5_79.2,was to wish that it would not hurt for long.,Era desejar que isso não doesse por muito tempo.
ACT_5_80.1,But I knew that privilege was not afford to me.,Mas eu sabia que esse privilégio não me seria concedido.
ACT_5_80.2,For the way it moved closer,"Pois pela maneira como ela se aproximava cada vez mais,"
ACT_5_80.3,and closer,"e mais,"
ACT_5_80.4,and closer...,e mais...
ACT_5_81.1,...it made itself clear...,... Ela deixara claro...
ACT_5_82.1,...that it was going to hurt me...,... Que iria me machucar...
ACT_5_83.1,...and...,... E ...
ACT_5_84.1,...it would be painful...,... Seria doloroso...
ACT_5_85.1,...very...,... Muito...
ACT_5_86.1,...very...,... Muito...
ACT_5_87.1,....painful.,... Doloroso.
ACT_5_88.1,And I guess that is how I ended here.,E eu acho que foi assim que terminei aqui.
ACT_5_88.2,That is the injustice that was carried out to me and the ones I loved so dearly.,Essa é a injustiça praticada contra mim e aqueles que eu amo tanto.
ACT_5_88.3,"I can only wish that I could rant like I did in the beginning of our conversation, but the truth is, I don't feel anything anymore now that I have told my tale.","Eu queria apenas poder reclamar como fiz no começo de nossa conversa, mas a verdade é, eu não sinto mais nada agora que te contei minha história."
ACT_5_88.4,"Still, this is not the conclusion of the tale,","Ainda assim, essa não é a conclusão da história,"
ACT_5_88.5,"there is still one missing piece,","ainda há uma peça faltando,"
ACT_5_88.6,and it's not for me to narrate.,e não sou eu que vou narrá-la.
ACT_5_88.7,"I am sorry to leave you now to whatever conclusion you are about to see,","Desculpe deixar-te agora antes de qualquer conclusão que você possa ver,"
ACT_5_88.8,"but it is getting cold in this, dark, dark, place.","mas está ficando frio nesse lugar tão, tão escuro."
ACT_5_88.9,"I cannot find a warmer one, and so, I shall move to find it.","Eu não consigo achar um lugar mais quente, e portanto, andarei para encontrá-lo."
ACT_5_88.10,"Till then, whatever revelations await you, is not for me to see.","Até lá, quaisquer revelações que te aguardam não devem ser vistas por mim."
ACT_5_88.11,I am....,Eu não...
ACT_5_88.12,"I am not even in the same condition I met you earlier,","Eu nem mesmo estou nas mesmas condições de quando te conheci mais cedo,"
ACT_5_88.13,"it is getting terrible,","está sendo terrível,"
ACT_5_88.14,terrible for me to keep track of what is happening anymore.,terrível para mim recordar-me do que está acontecendo.
ACT_5_88.15,"I remember that I welcomed you to something,","Eu lembro que te dei as boas vindas a alguma coisa,"
ACT_5_88.16,"to somewhere I once knew,","a algum lugar que eu outrora conhecera,"
ACT_5_88.17,but that place...,mas aquele lugar...
ACT_5_89.1,...it was not as dark as this one.,... Não era tão escuro quanto esse.
ACT_5_89.2,"I can assure you,","Posso te garantir,"
ACT_5_89.3,"I remember it was brightly lit,","eu lembro que ele era iluminado,"
ACT_5_89.4,"and brightly colored,","e colorido,"
ACT_5_89.5,and everyone...,e todos...
ACT_5_89.6,EVERYONE,TODOS
ACT_5_89.7,was happy.,eram felizes.
ACT_5_90.1,I must go.,Eu devo ir.
ACT_5_90.2,I must go.,Eu devo ir.
ACT_5_90.3,I cannot stay here anymore.,Não posso mais ficar aqui.
ACT_5_90.4,"Goodbye from my end, and in case whatever you learn next, good, bad, or even mildly interesting, do not tell me if I loop around back to you.","Adeus desse lado, e independente do que você aprender a seguir, bom, ruim, ou mesmo levemente interessante, não conte-me caso eu dê a volta a acabe aqui novamente."
ACT_5_90.5,I just wish to find something warm.,Eu só desejo encontrar alguma coisa quente.
ACT_5_91.1,"Goodbye, and in case we meet again, please do me a favor, as told before, do not tell me what you learn next and...","Adeus, e caso nos encontremos de novo, por favor me faça um favor, como dito antes, não me conte o que você vai aprender a seguir e..."
ACT_5_92.1,"...do not forget my name, because the last thing I want","... Não esqueça o meu nome, pois a última coisa que eu quero"
ACT_5_92.2,is to be forgotten.,é ser esquecido.
